provider,p_error,date,s_error,p_predicted,catalogued,p_detected,event_id,long,s_detected,s_confidence,plot_path,unique_id,depth,network,s_predicted,lat,p_confidence,time,mag_type,epi_distance,detected,code,mag
Detection,,2024-08-26,,,False,2024-08-26T10:28:45.370000,,,,,,2024-08-26_463,,AM,,,0.8367396593093872,2024-08-26T10:28:45.370000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:36:48.220000,,,,,,2024-08-26_464,,AM,,,0.1612781584262848,2024-08-26T10:36:48.220000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:46:04.110000,,,,,,2024-08-26_465,,AM,,,0.12405623495578766,2024-08-26T10:46:04.110000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:46:52.100000,,,,,,2024-08-26_466,,AM,,,0.5509098172187805,2024-08-26T10:46:52.100000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:49:10.190000,,,,,,2024-08-26_467,,AM,,,0.38014182448387146,2024-08-26T10:49:10.190000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:50:04.040000,,,,,,2024-08-26_468,,AM,,,0.47279128432273865,2024-08-26T10:50:04.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T10:58:19.130000,,,,,,2024-08-26_469,,AM,,,0.31156718730926514,2024-08-26T10:58:19.130000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:01:05.010000,,,,,,2024-08-26_470,,AM,,,0.2725905776023865,2024-08-26T11:01:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:06:35.010000,,,,,,2024-08-26_471,,AM,,,0.15788505971431732,2024-08-26T11:06:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:15:06.140000,,,,,,2024-08-26_472,,AM,,,0.1125096008181572,2024-08-26T11:15:06.140000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:15:50.150000,,,,,,2024-08-26_473,,AM,,,0.26283562183380127,2024-08-26T11:15:50.150000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:17:21.900000,,,,,,2024-08-26_474,,AM,,,0.16914865374565125,2024-08-26T11:17:21.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:18:51.300000,,,,,,2024-08-26_475,,AM,,,0.2175430953502655,2024-08-26T11:18:51.300000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:21:17.330000,,,,,,2024-08-26_476,,AM,,,0.7719886898994446,2024-08-26T11:21:17.330000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:21:45.540000,,,,,,2024-08-26_477,,AM,,,0.5077886581420898,2024-08-26T11:21:45.540000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:26:15.470000,,,,,,2024-08-26_478,,AM,,,0.7342818975448608,2024-08-26T11:26:15.470000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:26:51.960000,,,,,,2024-08-26_479,,AM,,,0.10408476740121841,2024-08-26T11:26:51.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:28:06,,,,,,2024-08-26_480,,AM,,,0.4476647973060608,2024-08-26T11:28:06,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:28:38,,,,,,2024-08-26_481,,AM,,,0.4003649353981018,2024-08-26T11:28:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:30:05.920000,,,,,,2024-08-26_482,,AM,,,0.11770228296518326,2024-08-26T11:30:05.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:32:33,,,,,,2024-08-26_483,,AM,,,0.3321768045425415,2024-08-26T11:32:33,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:34:43,,,,,,2024-08-26_484,,AM,,,0.19140194356441498,2024-08-26T11:34:43,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:35:34.950000,,,,,,2024-08-26_485,,AM,,,0.7755846977233887,2024-08-26T11:35:34.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:36:36,,,,,,2024-08-26_486,,AM,,,0.22637169063091278,2024-08-26T11:36:36,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:36:36.970000,,,,,,2024-08-26_487,,AM,,,0.29233577847480774,2024-08-26T11:36:36.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:40:20.760000,,,,,,2024-08-26_488,,AM,,,0.19632062315940857,2024-08-26T11:40:20.760000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:41:53.070000,,,,,,2024-08-26_489,,AM,,,0.11788441985845566,2024-08-26T11:41:53.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:41:54.060000,,,,,,2024-08-26_490,,AM,,,0.1572737991809845,2024-08-26T11:41:54.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:41:55.100000,,,,,,2024-08-26_491,,AM,,,0.2890963852405548,2024-08-26T11:41:55.100000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:48:18.440000,,,,,,2024-08-26_492,,AM,,,0.47944337129592896,2024-08-26T11:48:18.440000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:53:52.440000,,,,,,2024-08-26_493,,AM,,,0.15752451121807098,2024-08-26T11:53:52.440000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:55:17.280000,,,,,,2024-08-26_494,,AM,,,0.6872356534004211,2024-08-26T11:55:17.280000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:56:10.880000,,,,,,2024-08-26_495,,AM,,,0.10999327152967453,2024-08-26T11:56:10.880000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T11:56:48.870000,,,,,,2024-08-26_496,,AM,,,0.2769370675086975,2024-08-26T11:56:48.870000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:00:33.930000,,,,,,2024-08-26_497,,AM,,,0.22608892619609833,2024-08-26T12:00:33.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:00:34.940000,,,,,,2024-08-26_498,,AM,,,0.14706091582775116,2024-08-26T12:00:34.940000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:00:35.960000,,,,,,2024-08-26_499,,AM,,,0.1120307520031929,2024-08-26T12:00:35.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:01:19.930000,,,,,,2024-08-26_500,,AM,,,0.215055450797081,2024-08-26T12:01:19.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:01:21.070000,,,,,,2024-08-26_501,,AM,,,0.4194132089614868,2024-08-26T12:01:21.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:01:47.940000,,,,,,2024-08-26_502,,AM,,,0.18980532884597778,2024-08-26T12:01:47.940000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:01:49,,,,,,2024-08-26_503,,AM,,,0.12753282487392426,2024-08-26T12:01:49,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:01:49.970000,,,,,,2024-08-26_504,,AM,,,0.15818560123443604,2024-08-26T12:01:49.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:04:08.030000,,,,,,2024-08-26_505,,AM,,,0.12448012083768845,2024-08-26T12:04:08.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:10:57.480000,,,,,,2024-08-26_506,,AM,,,0.1818912923336029,2024-08-26T12:10:57.480000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:12:54.960000,,,,,,2024-08-26_507,,AM,,,0.21485421061515808,2024-08-26T12:12:54.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:15:05.010000,,,,,,2024-08-26_508,,AM,,,0.13042472302913666,2024-08-26T12:15:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:20:34.870000,,,,,,2024-08-26_509,,AM,,,0.6753320097923279,2024-08-26T12:20:34.870000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:25:17.690000,,,,,,2024-08-26_510,,AM,,,0.23052658140659332,2024-08-26T12:25:17.690000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:26:43.420000,,,,,,2024-08-26_511,,AM,,,0.10137069970369339,2024-08-26T12:26:43.420000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:29:02.650000,,,,,,2024-08-26_512,,AM,,,0.11336512863636017,2024-08-26T12:29:02.650000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:29:03.560000,,,,,,2024-08-26_513,,AM,,,0.14445678889751434,2024-08-26T12:29:03.560000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:29:04.590000,,,,,,2024-08-26_514,,AM,,,0.12892334163188934,2024-08-26T12:29:04.590000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:31:18.390000,,,,,,2024-08-26_515,,AM,,,0.20610862970352173,2024-08-26T12:31:18.390000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:35:37.720000,,,,,,2024-08-26_516,,AM,,,0.7692427635192871,2024-08-26T12:35:37.720000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:35:51.360000,,,,,,2024-08-26_517,,AM,,,0.10128907114267349,2024-08-26T12:35:51.360000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:38:20.490000,,,,,,2024-08-26_518,,AM,,,0.5593985915184021,2024-08-26T12:38:20.490000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:40:08.030000,,,,,,2024-08-26_519,,AM,,,0.8846486210823059,2024-08-26T12:40:08.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:45:53.090000,,,,,,2024-08-26_520,,AM,,,0.3386056423187256,2024-08-26T12:45:53.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:47:49.040000,,,,,,2024-08-26_521,,AM,,,0.2174905240535736,2024-08-26T12:47:49.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:53:35.010000,,,,,,2024-08-26_522,,AM,,,0.8022201061248779,2024-08-26T12:53:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:58:18.980000,,,,,,2024-08-26_523,,AM,,,0.21128909289836884,2024-08-26T12:58:18.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:58:48.800000,,,,,,2024-08-26_524,,AM,,,0.13922764360904694,2024-08-26T12:58:48.800000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T12:58:56.060000,,,,,,2024-08-26_525,,AM,,,0.13406486809253693,2024-08-26T12:58:56.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:00:48.810000,,,,,,2024-08-26_526,,AM,,,0.1752198040485382,2024-08-26T13:00:48.810000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:05:33.910000,,,,,,2024-08-26_527,,AM,,,0.29115793108940125,2024-08-26T13:05:33.910000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:08:09.170000,,,,,,2024-08-26_528,,AM,,,0.17945368587970734,2024-08-26T13:08:09.170000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:09:52.040000,,,,,,2024-08-26_529,,AM,,,0.35292282700538635,2024-08-26T13:09:52.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:11:07.030000,,,,,,2024-08-26_530,,AM,,,0.7825258374214172,2024-08-26T13:11:07.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:13:05.060000,,,,,,2024-08-26_531,,AM,,,0.30160489678382874,2024-08-26T13:13:05.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:13:05.980000,,,,,,2024-08-26_532,,AM,,,0.11067359894514084,2024-08-26T13:13:05.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:17:45.590000,,,,,,2024-08-26_533,,AM,,,0.21031634509563446,2024-08-26T13:17:45.590000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:25:05.010000,,,,,,2024-08-26_534,,AM,,,0.22871801257133484,2024-08-26T13:25:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:27:32.220000,,,,,,2024-08-26_535,,AM,,,0.13906323909759521,2024-08-26T13:27:32.220000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:30:51.990000,,,,,,2024-08-26_536,,AM,,,0.8229513168334961,2024-08-26T13:30:51.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:30:52.950000,,,,,,2024-08-26_537,,AM,,,0.16965804994106293,2024-08-26T13:30:52.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:36:13.500000,,,,,,2024-08-26_538,,AM,,,0.3695949912071228,2024-08-26T13:36:13.500000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:37:55.310000,,,,,,2024-08-26_539,,AM,,,0.18928277492523193,2024-08-26T13:37:55.310000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:40:52.040000,,,,,,2024-08-26_540,,AM,,,0.13672499358654022,2024-08-26T13:40:52.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:42:08.010000,,,,,,2024-08-26_541,,AM,,,0.25454050302505493,2024-08-26T13:42:08.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:48:57.660000,,,,,,2024-08-26_542,,AM,,,0.19260267913341522,2024-08-26T13:48:57.660000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T13:55:41.410000,,,,,,2024-08-26_543,,AM,,,0.1417888104915619,2024-08-26T13:55:41.410000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:00:22.540000,,,,,,2024-08-26_544,,AM,,,0.10036657750606537,2024-08-26T14:00:22.540000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:01:31.410000,,,,,,2024-08-26_545,,AM,,,0.5438263416290283,2024-08-26T14:01:31.410000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:03:35.040000,,,,,,2024-08-26_546,,AM,,,0.49178996682167053,2024-08-26T14:03:35.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:03:35.980000,,,,,,2024-08-26_547,,AM,,,0.20214374363422394,2024-08-26T14:03:35.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:08:48.920000,,,,,,2024-08-26_548,,AM,,,0.20668771862983704,2024-08-26T14:08:48.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:09:44.570000,,,,,,2024-08-26_549,,AM,,,0.7801461219787598,2024-08-26T14:09:44.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:10:24.740000,,,,,,2024-08-26_550,,AM,,,0.1095925122499466,2024-08-26T14:10:24.740000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:13:26.090000,,,,,,2024-08-26_551,,AM,,,0.41337960958480835,2024-08-26T14:13:26.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:15:48.670000,,,,,,2024-08-26_552,,AM,,,0.24984610080718994,2024-08-26T14:15:48.670000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:18:55.700000,,,,,,2024-08-26_553,,AM,,,0.5110728144645691,2024-08-26T14:18:55.700000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:19:55.170000,,,,,,2024-08-26_554,,AM,,,0.42968377470970154,2024-08-26T14:19:55.170000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:23:08,,,,,,2024-08-26_555,,AM,,,0.41610080003738403,2024-08-26T14:23:08,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:24:48.500000,,,,,,2024-08-26_556,,AM,,,0.30323508381843567,2024-08-26T14:24:48.500000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:25:23.320000,,,,,,2024-08-26_557,,AM,,,0.15469306707382202,2024-08-26T14:25:23.320000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:25:45.410000,,,,,,2024-08-26_558,,AM,,,0.19675123691558838,2024-08-26T14:25:45.410000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:28:50.050000,,,,,,2024-08-26_559,,AM,,,0.12435287237167358,2024-08-26T14:28:50.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:28:51.040000,,,,,,2024-08-26_560,,AM,,,0.17796048521995544,2024-08-26T14:28:51.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:28:52.060000,,,,,,2024-08-26_561,,AM,,,0.18731237947940826,2024-08-26T14:28:52.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:28:53.090000,,,,,,2024-08-26_562,,AM,,,0.21491128206253052,2024-08-26T14:28:53.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:33:55.770000,,,,,,2024-08-26_563,,AM,,,0.4114604592323303,2024-08-26T14:33:55.770000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:34:05.960000,,,,,,2024-08-26_564,,AM,,,0.25886213779449463,2024-08-26T14:34:05.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:39:17.330000,,,,,,2024-08-26_565,,AM,,,0.1629248708486557,2024-08-26T14:39:17.330000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:40:43.850000,,,,,,2024-08-26_566,,AM,,,0.11649401485919952,2024-08-26T14:40:43.850000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:41:02.860000,,,,,,2024-08-26_567,,AM,,,0.20273691415786743,2024-08-26T14:41:02.860000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:43:25.300000,,,,,,2024-08-26_568,,AM,,,0.2639106214046478,2024-08-26T14:43:25.300000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:44:03.020000,,,,,,2024-08-26_569,,AM,,,0.22967924177646637,2024-08-26T14:44:03.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:46:55.470000,,,,,,2024-08-26_570,,AM,,,0.42153578996658325,2024-08-26T14:46:55.470000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:49:31.240000,,,,,,2024-08-26_571,,AM,,,0.27687227725982666,2024-08-26T14:49:31.240000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:51:10.980000,,,,,,2024-08-26_572,,AM,,,0.2887369692325592,2024-08-26T14:51:10.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:52:33.390000,,,,,,2024-08-26_573,,AM,,,0.13553914427757263,2024-08-26T14:52:33.390000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:52:40,,,,,,2024-08-26_574,,AM,,,0.11262322217226028,2024-08-26T14:52:40,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T14:58:35.010000,,,,,,2024-08-26_575,,AM,,,0.2550126016139984,2024-08-26T14:58:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:00:40.520000,,,,,,2024-08-26_576,,AM,,,0.205149307847023,2024-08-26T15:00:40.520000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:02:58.310000,,,,,,2024-08-26_577,,AM,,,0.17194488644599915,2024-08-26T15:02:58.310000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:09:07,,,,,,2024-08-26_578,,AM,,,0.11176272481679916,2024-08-26T15:09:07,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:09:07.800000,,,,,,2024-08-26_579,,AM,,,0.39221322536468506,2024-08-26T15:09:07.800000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:12:55.170000,,,,,,2024-08-26_580,,AM,,,0.3166953921318054,2024-08-26T15:12:55.170000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:14:44.420000,,,,,,2024-08-26_581,,AM,,,0.15486963093280792,2024-08-26T15:14:44.420000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:16:57.280000,,,,,,2024-08-26_582,,AM,,,0.294214129447937,2024-08-26T15:16:57.280000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:17:21.110000,,,,,,2024-08-26_583,,AM,,,0.12897467613220215,2024-08-26T15:17:21.110000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:18:23.120000,,,,,,2024-08-26_584,,AM,,,0.11595121026039124,2024-08-26T15:18:23.120000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:21:36.030000,,,,,,2024-08-26_585,,AM,,,0.11544723063707352,2024-08-26T15:21:36.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:22:15.900000,,,,,,2024-08-26_586,,AM,,,0.3043851852416992,2024-08-26T15:22:15.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:25:12.260000,,,,,,2024-08-26_587,,AM,,,0.29879775643348694,2024-08-26T15:25:12.260000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:29:35.080000,,,,,,2024-08-26_588,,AM,,,0.6326474547386169,2024-08-26T15:29:35.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:33:37.900000,,,,,,2024-08-26_589,,AM,,,0.23363667726516724,2024-08-26T15:33:37.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:34:08.010000,,,,,,2024-08-26_590,,AM,,,0.28501972556114197,2024-08-26T15:34:08.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:34:09.010000,,,,,,2024-08-26_591,,AM,,,0.32994863390922546,2024-08-26T15:34:09.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:36:28.500000,,,,,,2024-08-26_592,,AM,,,0.14853687584400177,2024-08-26T15:36:28.500000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:39:40.940000,,,,,,2024-08-26_593,,AM,,,0.5116658806800842,2024-08-26T15:39:40.940000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:40:28,,,,,,2024-08-26_594,,AM,,,0.48064252734184265,2024-08-26T15:40:28,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:40:50.240000,,,,,,2024-08-26_595,,AM,,,0.10952503979206085,2024-08-26T15:40:50.240000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:41:10.820000,,,,,,2024-08-26_596,,AM,,,0.32222801446914673,2024-08-26T15:41:10.820000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:42:32.950000,,,,,,2024-08-26_597,,AM,,,0.14117614924907684,2024-08-26T15:42:32.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:44:36.990000,,,,,,2024-08-26_598,,AM,,,0.10267661511898041,2024-08-26T15:44:36.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:45:27.130000,,,,,,2024-08-26_599,,AM,,,0.20084796845912933,2024-08-26T15:45:27.130000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:47:11.980000,,,,,,2024-08-26_600,,AM,,,0.12587980926036835,2024-08-26T15:47:11.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:52:14.760000,,,,,,2024-08-26_601,,AM,,,0.6110773682594299,2024-08-26T15:52:14.760000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T15:58:52.880000,,,,,,2024-08-26_602,,AM,,,0.18123352527618408,2024-08-26T15:58:52.880000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:00:05.180000,,,,,,2024-08-26_603,,AM,,,0.10926806181669235,2024-08-26T16:00:05.180000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:00:06.140000,,,,,,2024-08-26_604,,AM,,,0.23248937726020813,2024-08-26T16:00:06.140000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:03:06.960000,,,,,,2024-08-26_605,,AM,,,0.17106831073760986,2024-08-26T16:03:06.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:03:52.080000,,,,,,2024-08-26_606,,AM,,,0.11539188772439957,2024-08-26T16:03:52.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:05:35.010000,,,,,,2024-08-26_607,,AM,,,0.933382511138916,2024-08-26T16:05:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:20:08.880000,,,,,,2024-08-26_608,,AM,,,0.11174845695495605,2024-08-26T16:20:08.880000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:20:51.900000,,,,,,2024-08-26_609,,AM,,,0.18158890306949615,2024-08-26T16:20:51.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:26:19,,,,,,2024-08-26_610,,AM,,,0.3158126473426819,2024-08-26T16:26:19,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:26:19.980000,,,,,,2024-08-26_611,,AM,,,0.2755769193172455,2024-08-26T16:26:19.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:31:48.700000,,,,,,2024-08-26_612,,AM,,,0.15050570666790009,2024-08-26T16:31:48.700000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:32:22.800000,,,,,,2024-08-26_613,,AM,,,0.22929732501506805,2024-08-26T16:32:22.800000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:34:36.960000,,,,,,2024-08-26_614,,AM,,,0.1867321878671646,2024-08-26T16:34:36.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:35:34.900000,,,,,,2024-08-26_615,,AM,,,0.14858783781528473,2024-08-26T16:35:34.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:37:19.450000,,,,,,2024-08-26_616,,AM,,,0.15796342492103577,2024-08-26T16:37:19.450000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:38:05.010000,,,,,,2024-08-26_617,,AM,,,0.21022701263427734,2024-08-26T16:38:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:38:05.980000,,,,,,2024-08-26_618,,AM,,,0.12552504241466522,2024-08-26T16:38:05.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:38:06.990000,,,,,,2024-08-26_619,,AM,,,0.17177140712738037,2024-08-26T16:38:06.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:38:07.980000,,,,,,2024-08-26_620,,AM,,,0.10262270271778107,2024-08-26T16:38:07.980000,,,True,R1F0E,
