provider,event_id,s_predicted,lat,p_predicted,p_detected,plot_path,s_detected,code,s_confidence,mag,epi_distance,unique_id,time,s_error,date,network,p_error,long,depth,detected,mag_type,p_confidence,catalogued
Detection,,,,,2024-06-15T20:39:58.110000,,,R50D6,,,,2024-06-15_438,2024-06-15T20:39:58.110000,,2024-06-15,AM,,,,True,,0.2114986777305603,False
Detection,,,,,2024-06-15T20:40:05,,,R50D6,,,,2024-06-15_439,2024-06-15T20:40:05,,2024-06-15,AM,,,,True,,0.1456756889820099,False
Detection,,,,,2024-06-15T20:42:39.770000,,,R50D6,,,,2024-06-15_440,2024-06-15T20:42:39.770000,,2024-06-15,AM,,,,True,,0.1700846403837204,False
Detection,,,,,2024-06-15T20:44:37,,,R50D6,,,,2024-06-15_441,2024-06-15T20:44:37,,2024-06-15,AM,,,,True,,0.168611079454422,False
Detection,,,,,2024-06-15T20:44:37.940000,,,R50D6,,,,2024-06-15_442,2024-06-15T20:44:37.940000,,2024-06-15,AM,,,,True,,0.1537230163812637,False
Detection,,,,,2024-06-15T20:52:01.060000,,,R50D6,,,,2024-06-15_443,2024-06-15T20:52:01.060000,,2024-06-15,AM,,,,True,,0.160466119647026,False
Detection,,,,,2024-06-15T20:56:07.950000,,,R50D6,,,,2024-06-15_444,2024-06-15T20:56:07.950000,,2024-06-15,AM,,,,True,,0.1833347529172897,False
Detection,,,,,2024-06-15T21:00:05,,,R50D6,,,,2024-06-15_445,2024-06-15T21:00:05,,2024-06-15,AM,,,,True,,0.1547970622777938,False
Detection,,,,,2024-06-15T21:00:05.970000,,,R50D6,,,,2024-06-15_446,2024-06-15T21:00:05.970000,,2024-06-15,AM,,,,True,,0.1220351457595825,False
Detection,,,,,2024-06-15T21:04:06.960000,,,R50D6,,,,2024-06-15_447,2024-06-15T21:04:06.960000,,2024-06-15,AM,,,,True,,0.1605578958988189,False
Detection,,,,,2024-06-15T21:05:10.030000,,,R50D6,,,,2024-06-15_448,2024-06-15T21:05:10.030000,,2024-06-15,AM,,,,True,,0.5311112403869629,False
Detection,,,,,2024-06-15T21:32:37.990000,,,R50D6,,,,2024-06-15_449,2024-06-15T21:32:37.990000,,2024-06-15,AM,,,,True,,0.6988537907600403,False
Detection,,,,,2024-06-15T21:37:40,,,R50D6,,,,2024-06-15_450,2024-06-15T21:37:40,,2024-06-15,AM,,,,True,,0.3260288834571838,False
Detection,,,,,2024-06-15T21:54:06.690000,,,R50D6,,,,2024-06-15_451,2024-06-15T21:54:06.690000,,2024-06-15,AM,,,,True,,0.1943187266588211,False
Detection,,,,,2024-06-15T21:58:54.970000,,,R50D6,,,,2024-06-15_452,2024-06-15T21:58:54.970000,,2024-06-15,AM,,,,True,,0.150999829173088,False
Detection,,,,,2024-06-15T22:01:16.820000,,,R50D6,,,,2024-06-15_453,2024-06-15T22:01:16.820000,,2024-06-15,AM,,,,True,,0.2078668475151062,False
Detection,,,,,2024-06-15T22:35:22.390000,,,R50D6,,,,2024-06-15_454,2024-06-15T22:35:22.390000,,2024-06-15,AM,,,,True,,0.1719626039266586,False
Detection,,,,,2024-06-15T22:41:07.030000,,,R50D6,,,,2024-06-15_455,2024-06-15T22:41:07.030000,,2024-06-15,AM,,,,True,,0.325104147195816,False
Detection,,,,,2024-06-15T22:50:07.050000,,,R50D6,,,,2024-06-15_456,2024-06-15T22:50:07.050000,,2024-06-15,AM,,,,True,,0.3741085827350616,False
Detection,,,,,2024-06-15T22:59:05.140000,,,R50D6,,,,2024-06-15_457,2024-06-15T22:59:05.140000,,2024-06-15,AM,,,,True,,0.3187204301357269,False
Detection,,,,,2024-06-15T23:04:00.590000,,,R50D6,,,,2024-06-15_458,2024-06-15T23:04:00.590000,,2024-06-15,AM,,,,True,,0.2362807095050811,False
Detection,,,,,2024-06-15T23:07:20.030000,,,R50D6,,,,2024-06-15_459,2024-06-15T23:07:20.030000,,2024-06-15,AM,,,,True,,0.1877626180648803,False
Detection,,,,,2024-06-15T23:09:35.010000,,,R50D6,,,,2024-06-15_460,2024-06-15T23:09:35.010000,,2024-06-15,AM,,,,True,,0.6371661424636841,False
Detection,,,,,2024-06-15T23:09:36,,,R50D6,,,,2024-06-15_461,2024-06-15T23:09:36,,2024-06-15,AM,,,,True,,0.1167382597923278,False
Detection,,,,,2024-06-15T23:25:05,,,R50D6,,,,2024-06-15_462,2024-06-15T23:25:05,,2024-06-15,AM,,,,True,,0.333734780550003,False
Detection,,,,,2024-06-15T23:26:54.300000,,,R50D6,,,,2024-06-15_463,2024-06-15T23:26:54.300000,,2024-06-15,AM,,,,True,,0.1032563298940658,False
Detection,,,,,2024-06-15T23:32:35,,,R50D6,,,,2024-06-15_464,2024-06-15T23:32:35,,2024-06-15,AM,,,,True,,0.1074324697256088,False
Detection,,,,,2024-06-15T23:32:36.020000,,,R50D6,,,,2024-06-15_465,2024-06-15T23:32:36.020000,,2024-06-15,AM,,,,True,,0.6326292157173157,False
Detection,,,,,2024-06-15T23:32:53.260000,,,R50D6,,,,2024-06-15_466,2024-06-15T23:32:53.260000,,2024-06-15,AM,,,,True,,0.1799551248550415,False
Detection,,,,,2024-06-15T23:41:28.070000,,,R50D6,,,,2024-06-15_467,2024-06-15T23:41:28.070000,,2024-06-15,AM,,,,True,,0.1752869486808776,False
Detection,,,,,2024-06-15T23:42:08.640000,,,R50D6,,,,2024-06-15_468,2024-06-15T23:42:08.640000,,2024-06-15,AM,,,,True,,0.8293295502662659,False
Detection,,,,,2024-06-15T23:43:39.730000,,,R50D6,,,,2024-06-15_469,2024-06-15T23:43:39.730000,,2024-06-15,AM,,,,True,,0.8376678228378296,False
Detection,,,,,2024-06-15T23:45:44.830000,,,R50D6,,,,2024-06-15_470,2024-06-15T23:45:44.830000,,2024-06-15,AM,,,,True,,0.2016872763633728,False
Detection,,,,,2024-06-15T23:46:10.630000,,,R50D6,,,,2024-06-15_471,2024-06-15T23:46:10.630000,,2024-06-15,AM,,,,True,,0.1398216933012008,False
Detection,,,,,2024-06-15T23:53:53.190000,,,R50D6,,,,2024-06-15_472,2024-06-15T23:53:53.190000,,2024-06-15,AM,,,,True,,0.1272117793560028,False
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024luly,2024-06-16T17:47:23.177390,39.709,2024-06-16T17:43:22.372209,,,,R50D6,,4.01,2358.329720707903,2024-06-16_102,2024-06-16T17:38:30.720000,,2024-06-16,AM,,20.809,10.0,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024lulm,2024-06-16T17:36:22.897773,38.294,2024-06-16T17:31:14.712857,,,,R50D6,,4.27,3462.5446001474297,2024-06-16_103,2024-06-16T17:24:53.850000,,2024-06-16,AM,,37.867,10.0,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024lujm,2024-06-16T16:45:09.071967,52.415,2024-06-16T16:35:42.651579,,,,R50D6,,4.61,8041.9023724625085,2024-06-16_104,2024-06-16T16:24:13.780000,,2024-06-16,AM,,165.991,129.1,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024luic,2024-06-16T15:54:16.919012,42.485,2024-06-16T15:49:06.112431,,,,R50D6,,4.05,3503.307360048118,2024-06-16_105,2024-06-16T15:42:41.860000,,2024-06-16,AM,,43.423,10.0,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024ltxy,2024-06-16T10:57:59.057791,35.746,2024-06-16T10:47:33.720630,,,,R50D6,,4.59,9304.483463658393,2024-06-16_106,2024-06-16T10:35:02.100000,,2024-06-16,AM,,140.055,67.9,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024ltxj,2024-06-16T10:39:26.324571,39.801,2024-06-16T10:29:21.750271,,,,R50D6,,4.46,8844.759906302854,2024-06-16_107,2024-06-16T10:17:11.880000,,2024-06-16,AM,,138.805,192.6,False,mb,,True
GFZ,smi:org.gfz-potsdam.de/geofon/gfz2024ltof,2024-06-16T05:55:40.439227,39.313,2024-06-16T05:48:16.084259,,,,R50D6,,4.6,5750.657735301616,2024-06-16_108,2024-06-16T05:39:06.260000,,2024-06-16,AM,,75.221,66.6,False,mb,,True
Detection,,,,,2024-06-16T00:08:42.760000,,,R50D6,,,,2024-06-16_08,2024-06-16T00:08:42.760000,,2024-06-16,AM,,,,True,,0.1098603531718254,False
Detection,,,,,2024-06-16T00:20:29.130000,,,R50D6,,,,2024-06-16_09,2024-06-16T00:20:29.130000,,2024-06-16,AM,,,,True,,0.1285033524036407,False
Detection,,,,,2024-06-16T00:20:53.680000,,,R50D6,,,,2024-06-16_10,2024-06-16T00:20:53.680000,,2024-06-16,AM,,,,True,,0.118000216782093,False
Detection,,,,,2024-06-16T00:38:52.070000,,,R50D6,,,,2024-06-16_11,2024-06-16T00:38:52.070000,,2024-06-16,AM,,,,True,,0.2249512672424316,False
Detection,,,,,2024-06-16T00:41:37.960000,,,R50D6,,,,2024-06-16_12,2024-06-16T00:41:37.960000,,2024-06-16,AM,,,,True,,0.1899845004081726,False
Detection,,,,,2024-06-16T00:41:38.920000,,,R50D6,,,,2024-06-16_13,2024-06-16T00:41:38.920000,,2024-06-16,AM,,,,True,,0.2129305154085159,False
Detection,,,,,2024-06-16T00:57:13.820000,,,R50D6,,,,2024-06-16_14,2024-06-16T00:57:13.820000,,2024-06-16,AM,,,,True,,0.4090919494628906,False
Detection,,,,,2024-06-16T01:18:39.200000,,,R50D6,,,,2024-06-16_15,2024-06-16T01:18:39.200000,,2024-06-16,AM,,,,True,,0.1666292697191238,False
Detection,,,,,2024-06-16T01:31:49.230000,,,R50D6,,,,2024-06-16_16,2024-06-16T01:31:49.230000,,2024-06-16,AM,,,,True,,0.3534826934337616,False
Detection,,,,,2024-06-16T01:34:40.970000,,,R50D6,,,,2024-06-16_17,2024-06-16T01:34:40.970000,,2024-06-16,AM,,,,True,,0.6286759972572327,False
Detection,,,,,2024-06-16T01:43:22.080000,,,R50D6,,,,2024-06-16_18,2024-06-16T01:43:22.080000,,2024-06-16,AM,,,,True,,0.1325702667236328,False
Detection,,,,,2024-06-16T02:02:36.970000,,,R50D6,,,,2024-06-16_19,2024-06-16T02:02:36.970000,,2024-06-16,AM,,,,True,,0.1911913603544235,False
Detection,,,,,2024-06-16T02:07:05.040000,,,R50D6,,,,2024-06-16_20,2024-06-16T02:07:05.040000,,2024-06-16,AM,,,,True,,0.7076016664505005,False
Detection,,,,,2024-06-16T02:10:12.890000,,,R50D6,,,,2024-06-16_21,2024-06-16T02:10:12.890000,,2024-06-16,AM,,,,True,,0.1142028644680976,False
Detection,,,,,2024-06-16T02:17:36.970000,,,R50D6,,,,2024-06-16_22,2024-06-16T02:17:36.970000,,2024-06-16,AM,,,,True,,0.1717335879802703,False
Detection,,,,,2024-06-16T02:17:37.970000,,,R50D6,,,,2024-06-16_23,2024-06-16T02:17:37.970000,,2024-06-16,AM,,,,True,,0.2609537243843078,False
Detection,,,,,2024-06-16T02:17:39.970000,,,R50D6,,,,2024-06-16_24,2024-06-16T02:17:39.970000,,2024-06-16,AM,,,,True,,0.1207956969738006,False
Detection,,,,,2024-06-16T02:17:40.990000,,,R50D6,,,,2024-06-16_25,2024-06-16T02:17:40.990000,,2024-06-16,AM,,,,True,,0.1733232140541076,False
Detection,,,,,2024-06-16T02:27:42.590000,,,R50D6,,,,2024-06-16_26,2024-06-16T02:27:42.590000,,2024-06-16,AM,,,,True,,0.1343211084604263,False
Detection,,,,,2024-06-16T02:32:51.170000,,,R50D6,,,,2024-06-16_27,2024-06-16T02:32:51.170000,,2024-06-16,AM,,,,True,,0.1854583323001861,False
Detection,,,,,2024-06-16T02:46:05.980000,,,R50D6,,,,2024-06-16_28,2024-06-16T02:46:05.980000,,2024-06-16,AM,,,,True,,0.1215624883770942,False
Detection,,,,,2024-06-16T02:46:06.970000,,,R50D6,,,,2024-06-16_29,2024-06-16T02:46:06.970000,,2024-06-16,AM,,,,True,,0.133180558681488,False
Detection,,,,,2024-06-16T02:46:07.990000,,,R50D6,,,,2024-06-16_30,2024-06-16T02:46:07.990000,,2024-06-16,AM,,,,True,,0.4896969199180603,False
Detection,,,,,2024-06-16T02:59:16.870000,,,R50D6,,,,2024-06-16_31,2024-06-16T02:59:16.870000,,2024-06-16,AM,,,,True,,0.1670250296592712,False
Detection,,,,,2024-06-16T02:59:52.980000,,,R50D6,,,,2024-06-16_32,2024-06-16T02:59:52.980000,,2024-06-16,AM,,,,True,,0.1073621213436126,False
Detection,,,,,2024-06-16T03:21:53.350000,,,R50D6,,,,2024-06-16_33,2024-06-16T03:21:53.350000,,2024-06-16,AM,,,,True,,0.2196761965751648,False
Detection,,,,,2024-06-16T03:37:07.940000,,,R50D6,,,,2024-06-16_34,2024-06-16T03:37:07.940000,,2024-06-16,AM,,,,True,,0.1783018112182617,False
Detection,,,,,2024-06-16T03:38:01.700000,,,R50D6,,,,2024-06-16_35,2024-06-16T03:38:01.700000,,2024-06-16,AM,,,,True,,0.2041176408529281,False
Detection,,,,,2024-06-16T04:24:51.130000,,,R50D6,,,,2024-06-16_36,2024-06-16T04:24:51.130000,,2024-06-16,AM,,,,True,,0.3785243928432464,False
Detection,,,,,2024-06-16T04:55:05,,,R50D6,,,,2024-06-16_37,2024-06-16T04:55:05,,2024-06-16,AM,,,,True,,0.1421179920434951,False
Detection,,,,,2024-06-16T04:55:07.950000,,,R50D6,,,,2024-06-16_38,2024-06-16T04:55:07.950000,,2024-06-16,AM,,,,True,,0.2177090793848037,False
Detection,,,,,2024-06-16T04:58:07.040000,,,R50D6,,,,2024-06-16_39,2024-06-16T04:58:07.040000,,2024-06-16,AM,,,,True,,0.7661718726158142,False
Detection,,,,,2024-06-16T04:58:51.980000,,,R50D6,,,,2024-06-16_40,2024-06-16T04:58:51.980000,,2024-06-16,AM,,,,True,,0.2002094686031341,False
Detection,,,,,2024-06-16T05:11:07,,,R50D6,,,,2024-06-16_41,2024-06-16T05:11:07,,2024-06-16,AM,,,,True,,0.6687254309654236,False
Detection,,,,,2024-06-16T05:23:38.890000,,,R50D6,,,,2024-06-16_42,2024-06-16T05:23:38.890000,,2024-06-16,AM,,,,True,,0.1456930637359619,False
Detection,,,,,2024-06-16T05:33:51.130000,,,R50D6,,,,2024-06-16_43,2024-06-16T05:33:51.130000,,2024-06-16,AM,,,,True,,0.3973597288131714,False
Detection,,,,,2024-06-16T05:41:52.170000,,,R50D6,,,,2024-06-16_44,2024-06-16T05:41:52.170000,,2024-06-16,AM,,,,True,,0.2298023551702499,False
Detection,,,,,2024-06-16T05:44:16.870000,,,R50D6,,,,2024-06-16_45,2024-06-16T05:44:16.870000,,2024-06-16,AM,,,,True,,0.1016705110669136,False
Detection,,,,,2024-06-16T05:56:09.990000,,,R50D6,,,,2024-06-16_46,2024-06-16T05:56:09.990000,,2024-06-16,AM,,,,True,,0.4199617207050323,False
Detection,,,,,2024-06-16T05:57:51.190000,,,R50D6,,,,2024-06-16_47,2024-06-16T05:57:51.190000,,2024-06-16,AM,,,,True,,0.4061606526374817,False
Detection,,,,,2024-06-16T05:58:37.980000,,,R50D6,,,,2024-06-16_48,2024-06-16T05:58:37.980000,,2024-06-16,AM,,,,True,,0.6884466409683228,False
Detection,,,,,2024-06-16T06:00:51.810000,,,R50D6,,,,2024-06-16_49,2024-06-16T06:00:51.810000,,2024-06-16,AM,,,,True,,0.1177048236131668,False
Detection,,,,,2024-06-16T06:19:52.150000,,,R50D6,,,,2024-06-16_50,2024-06-16T06:19:52.150000,,2024-06-16,AM,,,,True,,0.1029171571135521,False
Detection,,,,,2024-06-16T06:19:53.050000,,,R50D6,,,,2024-06-16_51,2024-06-16T06:19:53.050000,,2024-06-16,AM,,,,True,,0.1838614344596862,False
Detection,,,,,2024-06-16T06:20:35,,,R50D6,,,,2024-06-16_52,2024-06-16T06:20:35,,2024-06-16,AM,,,,True,,0.10079837590456,False
Detection,,,,,2024-06-16T06:34:11.650000,,,R50D6,,,,2024-06-16_53,2024-06-16T06:34:11.650000,,2024-06-16,AM,,,,True,,0.2109380066394806,False
Detection,,,,,2024-06-16T06:35:15.010000,,,R50D6,,,,2024-06-16_54,2024-06-16T06:35:15.010000,,2024-06-16,AM,,,,True,,0.6407746076583862,False
Detection,,,,,2024-06-16T06:43:41.170000,,,R50D6,,,,2024-06-16_55,2024-06-16T06:43:41.170000,,2024-06-16,AM,,,,True,,0.1278986930847168,False
Detection,,,,,2024-06-16T07:00:43.090000,,,R50D6,,,,2024-06-16_56,2024-06-16T07:00:43.090000,,2024-06-16,AM,,,,True,,0.1434801071882248,False
Detection,,,,,2024-06-16T07:01:20.780000,,,R50D6,,,,2024-06-16_57,2024-06-16T07:01:20.780000,,2024-06-16,AM,,,,True,,0.1085949689149856,False
Detection,,,,,2024-06-16T07:09:20.770000,,,R50D6,,,,2024-06-16_58,2024-06-16T07:09:20.770000,,2024-06-16,AM,,,,True,,0.1604803502559662,False
Detection,,,,,2024-06-16T07:39:18.790000,,,R50D6,,,,2024-06-16_59,2024-06-16T07:39:18.790000,,2024-06-16,AM,,,,True,,0.1122267171740531,False
Detection,,,,,2024-06-16T07:41:28.310000,,,R50D6,,,,2024-06-16_60,2024-06-16T07:41:28.310000,,2024-06-16,AM,,,,True,,0.1682496964931488,False
Detection,,,,,2024-06-16T07:52:23.690000,,,R50D6,,,,2024-06-16_61,2024-06-16T07:52:23.690000,,2024-06-16,AM,,,,True,,0.1062657386064529,False
Detection,,,,,2024-06-16T08:27:18.310000,,,R50D6,,,,2024-06-16_62,2024-06-16T08:27:18.310000,,2024-06-16,AM,,,,True,,0.1726626902818679,False
Detection,,,,,2024-06-16T08:34:43.460000,,,R50D6,,,,2024-06-16_63,2024-06-16T08:34:43.460000,,2024-06-16,AM,,,,True,,0.2589691281318664,False
Detection,,,,,2024-06-16T08:50:47.230000,,,R50D6,,,,2024-06-16_64,2024-06-16T08:50:47.230000,,2024-06-16,AM,,,,True,,0.136916697025299,False
Detection,,,,,2024-06-16T09:06:57.780000,,,R50D6,,,,2024-06-16_65,2024-06-16T09:06:57.780000,,2024-06-16,AM,,,,True,,0.3050757944583893,False
Detection,,,,,2024-06-16T09:15:22.310000,,,R50D6,,,,2024-06-16_66,2024-06-16T09:15:22.310000,,2024-06-16,AM,,,,True,,0.1427368521690368,False
Detection,,,,,2024-06-16T09:35:21.030000,,,R50D6,,,,2024-06-16_67,2024-06-16T09:35:21.030000,,2024-06-16,AM,,,,True,,0.2310125678777694,False
Detection,,,,,2024-06-16T09:39:51.040000,,,R50D6,,,,2024-06-16_68,2024-06-16T09:39:51.040000,,2024-06-16,AM,,,,True,,0.5191868543624878,False
Detection,,,,,2024-06-16T09:40:22.800000,,,R50D6,,,,2024-06-16_69,2024-06-16T09:40:22.800000,,2024-06-16,AM,,,,True,,0.1290929913520813,False
Detection,,,,,2024-06-16T09:54:22.090000,,,R50D6,,,,2024-06-16_70,2024-06-16T09:54:22.090000,,2024-06-16,AM,,,,True,,0.1021700352430343,False
Detection,,,,,2024-06-16T09:58:22.130000,,,R50D6,,,,2024-06-16_71,2024-06-16T09:58:22.130000,,2024-06-16,AM,,,,True,,0.1164742261171341,False
Detection,,,,,2024-06-16T10:00:37.020000,,,R50D6,,,,2024-06-16_72,2024-06-16T10:00:37.020000,,2024-06-16,AM,,,,True,,0.4261514842510223,False
Detection,,,,,2024-06-16T10:00:37.990000,,,R50D6,,,,2024-06-16_73,2024-06-16T10:00:37.990000,,2024-06-16,AM,,,,True,,0.2055870145559311,False
Detection,,,,,2024-06-16T10:26:36.010000,,,R50D6,,,,2024-06-16_74,2024-06-16T10:26:36.010000,,2024-06-16,AM,,,,True,,0.759423017501831,False
Detection,,,,,2024-06-16T10:28:37.110000,,,R50D6,,,,2024-06-16_75,2024-06-16T10:28:37.110000,,2024-06-16,AM,,,,True,,0.192346379160881,False
Detection,,,,,2024-06-16T10:34:04.670000,,,R50D6,,,,2024-06-16_76,2024-06-16T10:34:04.670000,,2024-06-16,AM,,,,True,,0.1672671288251876,False
Detection,,,,,2024-06-16T10:44:52.190000,,,R50D6,,,,2024-06-16_77,2024-06-16T10:44:52.190000,,2024-06-16,AM,,,,True,,0.2346250116825103,False
Detection,,,,,2024-06-16T10:46:22.060000,,,R50D6,,,,2024-06-16_78,2024-06-16T10:46:22.060000,,2024-06-16,AM,,,,True,,0.142047643661499,False
Detection,,,,,2024-06-16T10:46:23.060000,,,R50D6,,,,2024-06-16_79,2024-06-16T10:46:23.060000,,2024-06-16,AM,,,,True,,0.2270403504371643,False
Detection,,,,,2024-06-16T10:55:36.980000,,,R50D6,,,,2024-06-16_80,2024-06-16T10:55:36.980000,,2024-06-16,AM,,,,True,,0.2755870819091797,False
Detection,,,,,2024-06-16T11:57:43.010000,,,R50D6,,,,2024-06-16_81,2024-06-16T11:57:43.010000,,2024-06-16,AM,,,,True,,0.2428075969219207,False
Detection,,,,,2024-06-16T11:58:37.800000,,,R50D6,,,,2024-06-16_82,2024-06-16T11:58:37.800000,,2024-06-16,AM,,,,True,,0.1683242917060852,False
Detection,,,,,2024-06-16T12:07:36.010000,,,R50D6,,,,2024-06-16_83,2024-06-16T12:07:36.010000,,2024-06-16,AM,,,,True,,0.2965295314788818,False
Detection,,,,,2024-06-16T12:07:36.970000,,,R50D6,,,,2024-06-16_84,2024-06-16T12:07:36.970000,,2024-06-16,AM,,,,True,,0.1473263800144195,False
Detection,,,,,2024-06-16T12:19:35,,,R50D6,,,,2024-06-16_85,2024-06-16T12:19:35,,2024-06-16,AM,,,,True,,0.1395762115716934,False
Detection,,,,,2024-06-16T12:20:07,,,R50D6,,,,2024-06-16_86,2024-06-16T12:20:07,,2024-06-16,AM,,,,True,,0.1266215294599533,False
Detection,,,,,2024-06-16T12:20:07.970000,,,R50D6,,,,2024-06-16_87,2024-06-16T12:20:07.970000,,2024-06-16,AM,,,,True,,0.1584157049655914,False
Detection,,,,,2024-06-16T12:20:09.010000,,,R50D6,,,,2024-06-16_88,2024-06-16T12:20:09.010000,,2024-06-16,AM,,,,True,,0.1606004983186721,False
Detection,,,,,2024-06-16T12:22:35,,,R50D6,,,,2024-06-16_89,2024-06-16T12:22:35,,2024-06-16,AM,,,,True,,0.1527674347162246,False
Detection,,,,,2024-06-16T12:22:35.960000,,,R50D6,,,,2024-06-16_90,2024-06-16T12:22:35.960000,,2024-06-16,AM,,,,True,,0.2005465179681778,False
Detection,,,,,2024-06-16T12:25:34.410000,,,R50D6,,,,2024-06-16_91,2024-06-16T12:25:34.410000,,2024-06-16,AM,,,,True,,0.2353533506393432,False
Detection,,,,,2024-06-16T12:34:17.810000,,,R50D6,,,,2024-06-16_92,2024-06-16T12:34:17.810000,,2024-06-16,AM,,,,True,,0.2220984101295471,False
Detection,,,,,2024-06-16T12:36:37.990000,,,R50D6,,,,2024-06-16_93,2024-06-16T12:36:37.990000,,2024-06-16,AM,,,,True,,0.6480741500854492,False
Detection,,,,,2024-06-16T12:37:07.960000,,,R50D6,,,,2024-06-16_94,2024-06-16T12:37:07.960000,,2024-06-16,AM,,,,True,,0.1084508821368217,False
Detection,,,,,2024-06-16T12:37:11,,,R50D6,,,,2024-06-16_95,2024-06-16T12:37:11,,2024-06-16,AM,,,,True,,0.1183087229728698,False
Detection,,,,,2024-06-16T12:40:52.110000,,,R50D6,,,,2024-06-16_96,2024-06-16T12:40:52.110000,,2024-06-16,AM,,,,True,,0.1749201714992523,False
Detection,,,,,2024-06-16T12:59:50.050000,,,R50D6,,,,2024-06-16_97,2024-06-16T12:59:50.050000,,2024-06-16,AM,,,,True,,0.3953926265239715,False
Detection,,,,,2024-06-16T13:08:52.460000,,,R50D6,,,,2024-06-16_98,2024-06-16T13:08:52.460000,,2024-06-16,AM,,,,True,,0.2940384149551391,False
Detection,,,,,2024-06-16T13:09:21.710000,,,R50D6,,,,2024-06-16_99,2024-06-16T13:09:21.710000,,2024-06-16,AM,,,,True,,0.1302977204322815,False
Detection,,,,,2024-06-16T13:39:52.450000,,,R50D6,,,,2024-06-16_100,2024-06-16T13:39:52.450000,,2024-06-16,AM,,,,True,,0.4065915048122406,False
Detection,,,,,2024-06-16T13:45:09.980000,,,R50D6,,,,2024-06-16_101,2024-06-16T13:45:09.980000,,2024-06-16,AM,,,,True,,0.5793581604957581,False
Detection,,,,,2024-06-16T13:52:35.960000,,,R50D6,,,,2024-06-16_102,2024-06-16T13:52:35.960000,,2024-06-16,AM,,,,True,,0.2120152860879898,False
Detection,,,,,2024-06-16T13:55:38,,,R50D6,,,,2024-06-16_103,2024-06-16T13:55:38,,2024-06-16,AM,,,,True,,0.3774352967739105,False
Detection,,,,,2024-06-16T13:56:22.680000,,,R50D6,,,,2024-06-16_104,2024-06-16T13:56:22.680000,,2024-06-16,AM,,,,True,,0.1788488179445266,False
Detection,,,,,2024-06-16T14:19:43.140000,,,R50D6,,,,2024-06-16_105,2024-06-16T14:19:43.140000,,2024-06-16,AM,,,,True,,0.1346777975559234,False
Detection,,,,,2024-06-16T14:23:38.020000,,,R50D6,,,,2024-06-16_106,2024-06-16T14:23:38.020000,,2024-06-16,AM,,,,True,,0.7360230684280396,False
Detection,,,,,2024-06-16T14:34:37.500000,,,R50D6,,,,2024-06-16_107,2024-06-16T14:34:37.500000,,2024-06-16,AM,,,,True,,0.119616612792015,False
Detection,,,,,2024-06-16T14:41:35.870000,,,R50D6,,,,2024-06-16_108,2024-06-16T14:41:35.870000,,2024-06-16,AM,,,,True,,0.2795009315013885,False
Detection,,,,,2024-06-16T14:51:06.050000,,,R50D6,,,,2024-06-16_109,2024-06-16T14:51:06.050000,,2024-06-16,AM,,,,True,,0.1717487573623657,False
Detection,,,,,2024-06-16T15:04:11.590000,,,R50D6,,,,2024-06-16_110,2024-06-16T15:04:11.590000,,2024-06-16,AM,,,,True,,0.1461623162031173,False
Detection,,,,,2024-06-16T15:07:22.540000,,,R50D6,,,,2024-06-16_111,2024-06-16T15:07:22.540000,,2024-06-16,AM,,,,True,,0.1854046583175659,False
Detection,,,,,2024-06-16T15:27:21.010000,,,R50D6,,,,2024-06-16_112,2024-06-16T15:27:21.010000,,2024-06-16,AM,,,,True,,0.1843090504407882,False
Detection,,,,,2024-06-16T15:48:06.930000,,,R50D6,,,,2024-06-16_113,2024-06-16T15:48:06.930000,,2024-06-16,AM,,,,True,,0.1899482607841491,False
Detection,,,,,2024-06-16T15:54:50.950000,,,R50D6,,,,2024-06-16_114,2024-06-16T15:54:50.950000,,2024-06-16,AM,,,,True,,0.179634153842926,False
Detection,,,,,2024-06-16T15:56:22.130000,,,R50D6,,,,2024-06-16_115,2024-06-16T15:56:22.130000,,2024-06-16,AM,,,,True,,0.1064165458083152,False
Detection,,,,,2024-06-16T15:56:23.110000,,,R50D6,,,,2024-06-16_116,2024-06-16T15:56:23.110000,,2024-06-16,AM,,,,True,,0.3600879907608032,False
Detection,,,,,2024-06-16T16:11:08.040000,,,R50D6,,,,2024-06-16_117,2024-06-16T16:11:08.040000,,2024-06-16,AM,,,,True,,0.1216868385672569,False
