long,detected,unique_id,epi_distance,event_id,s_detected,provider,network,s_confidence,s_predicted,p_detected,p_confidence,lat,date,plot_path,p_error,depth,time,p_predicted,mag,s_error,catalogued,code,mag_type
,True,2024-08-23_809,,,,Detection,AM,,,2024-08-23T17:52:08.990000,0.39953720569610596,,2024-08-23,,,,2024-08-23T17:52:08.990000,,,,False,R50D6,
,True,2024-08-23_810,,,,Detection,AM,,,2024-08-23T17:54:21.890000,0.2416176199913025,,2024-08-23,,,,2024-08-23T17:54:21.890000,,,,False,R50D6,
,True,2024-08-23_811,,,,Detection,AM,,,2024-08-23T17:54:46.130000,0.14585012197494507,,2024-08-23,,,,2024-08-23T17:54:46.130000,,,,False,R50D6,
,True,2024-08-23_812,,,,Detection,AM,,,2024-08-23T17:57:24.610000,0.418527215719223,,2024-08-23,,,,2024-08-23T17:57:24.610000,,,,False,R50D6,
,True,2024-08-23_813,,,,Detection,AM,,,2024-08-23T17:58:06.990000,0.5033495426177979,,2024-08-23,,,,2024-08-23T17:58:06.990000,,,,False,R50D6,
,True,2024-08-23_814,,,,Detection,AM,,,2024-08-23T17:58:07.980000,0.11770286411046982,,2024-08-23,,,,2024-08-23T17:58:07.980000,,,,False,R50D6,
,True,2024-08-23_815,,,,Detection,AM,,,2024-08-23T17:58:20.770000,0.14765523374080658,,2024-08-23,,,,2024-08-23T17:58:20.770000,,,,False,R50D6,
,True,2024-08-23_816,,,,Detection,AM,,,2024-08-23T18:00:22.090000,0.7848727107048035,,2024-08-23,,,,2024-08-23T18:00:22.090000,,,,False,R50D6,
,True,2024-08-23_817,,,,Detection,AM,,,2024-08-23T18:04:38,0.8168672919273376,,2024-08-23,,,,2024-08-23T18:04:38,,,,False,R50D6,
,True,2024-08-23_818,,,,Detection,AM,,,2024-08-23T18:05:20.240000,0.5286581516265869,,2024-08-23,,,,2024-08-23T18:05:20.240000,,,,False,R50D6,
,True,2024-08-23_819,,,,Detection,AM,,,2024-08-23T18:06:21.110000,0.11099361628293991,,2024-08-23,,,,2024-08-23T18:06:21.110000,,,,False,R50D6,
,True,2024-08-23_820,,,,Detection,AM,,,2024-08-23T18:06:22.050000,0.20036745071411133,,2024-08-23,,,,2024-08-23T18:06:22.050000,,,,False,R50D6,
,True,2024-08-23_821,,,,Detection,AM,,,2024-08-23T18:09:52.070000,0.20982128381729126,,2024-08-23,,,,2024-08-23T18:09:52.070000,,,,False,R50D6,
,True,2024-08-23_822,,,,Detection,AM,,,2024-08-23T18:12:39.010000,0.8105501532554626,,2024-08-23,,,,2024-08-23T18:12:39.010000,,,,False,R50D6,
,True,2024-08-23_823,,,,Detection,AM,,,2024-08-23T18:13:40.990000,0.1461472362279892,,2024-08-23,,,,2024-08-23T18:13:40.990000,,,,False,R50D6,
,True,2024-08-23_824,,,,Detection,AM,,,2024-08-23T18:14:28.650000,0.4477836489677429,,2024-08-23,,,,2024-08-23T18:14:28.650000,,,,False,R50D6,
,True,2024-08-23_825,,,,Detection,AM,,,2024-08-23T18:22:05,0.23667587339878082,,2024-08-23,,,,2024-08-23T18:22:05,,,,False,R50D6,
,True,2024-08-23_826,,,,Detection,AM,,,2024-08-23T18:22:51.090000,0.48902279138565063,,2024-08-23,,,,2024-08-23T18:22:51.090000,,,,False,R50D6,
,True,2024-08-23_827,,,,Detection,AM,,,2024-08-23T18:22:52.060000,0.10598523914813995,,2024-08-23,,,,2024-08-23T18:22:52.060000,,,,False,R50D6,
,True,2024-08-23_828,,,,Detection,AM,,,2024-08-23T18:25:29.140000,0.1776762306690216,,2024-08-23,,,,2024-08-23T18:25:29.140000,,,,False,R50D6,
,True,2024-08-23_829,,,,Detection,AM,,,2024-08-23T18:29:13.110000,0.33111515641212463,,2024-08-23,,,,2024-08-23T18:29:13.110000,,,,False,R50D6,
,True,2024-08-23_830,,,,Detection,AM,,,2024-08-23T18:32:43.170000,0.700317919254303,,2024-08-23,,,,2024-08-23T18:32:43.170000,,,,False,R50D6,
,True,2024-08-23_831,,,,Detection,AM,,,2024-08-23T18:34:50.020000,0.12530286610126495,,2024-08-23,,,,2024-08-23T18:34:50.020000,,,,False,R50D6,
,True,2024-08-23_832,,,,Detection,AM,,,2024-08-23T18:42:37.960000,0.7897989749908447,,2024-08-23,,,,2024-08-23T18:42:37.960000,,,,False,R50D6,
,True,2024-08-23_833,,,,Detection,AM,,,2024-08-23T18:42:58.030000,0.154509037733078,,2024-08-23,,,,2024-08-23T18:42:58.030000,,,,False,R50D6,
,True,2024-08-23_834,,,,Detection,AM,,,2024-08-23T18:44:03,0.1768280267715454,,2024-08-23,,,,2024-08-23T18:44:03,,,,False,R50D6,
,True,2024-08-23_835,,,,Detection,AM,,,2024-08-23T19:00:38.040000,0.7277048826217651,,2024-08-23,,,,2024-08-23T19:00:38.040000,,,,False,R50D6,
,True,2024-08-23_836,,,,Detection,AM,,,2024-08-23T19:02:06.970000,0.11753320693969727,,2024-08-23,,,,2024-08-23T19:02:06.970000,,,,False,R50D6,
,True,2024-08-23_837,,,,Detection,AM,,,2024-08-23T19:02:07.910000,0.18046827614307404,,2024-08-23,,,,2024-08-23T19:02:07.910000,,,,False,R50D6,
,True,2024-08-23_838,,,,Detection,AM,,,2024-08-23T19:03:55.040000,0.6380725502967834,,2024-08-23,,,,2024-08-23T19:03:55.040000,,,,False,R50D6,
,True,2024-08-23_839,,,,Detection,AM,,,2024-08-23T19:04:35.880000,0.1215420663356781,,2024-08-23,,,,2024-08-23T19:04:35.880000,,,,False,R50D6,
,True,2024-08-23_840,,,,Detection,AM,,,2024-08-23T19:06:09.990000,0.11767804622650146,,2024-08-23,,,,2024-08-23T19:06:09.990000,,,,False,R50D6,
,True,2024-08-23_841,,,,Detection,AM,,,2024-08-23T19:06:12.960000,0.1418936550617218,,2024-08-23,,,,2024-08-23T19:06:12.960000,,,,False,R50D6,
,True,2024-08-23_842,,,,Detection,AM,,,2024-08-23T19:08:23.050000,0.15426579117774963,,2024-08-23,,,,2024-08-23T19:08:23.050000,,,,False,R50D6,
,True,2024-08-23_843,,,,Detection,AM,,,2024-08-23T19:11:05.950000,0.1486702710390091,,2024-08-23,,,,2024-08-23T19:11:05.950000,,,,False,R50D6,
,True,2024-08-23_844,,,,Detection,AM,,,2024-08-23T19:14:57.960000,0.4921935498714447,,2024-08-23,,,,2024-08-23T19:14:57.960000,,,,False,R50D6,
,True,2024-08-23_845,,,,Detection,AM,,,2024-08-23T19:15:19.060000,0.13239315152168274,,2024-08-23,,,,2024-08-23T19:15:19.060000,,,,False,R50D6,
,True,2024-08-23_846,,,,Detection,AM,,,2024-08-23T19:15:20.040000,0.2502087652683258,,2024-08-23,,,,2024-08-23T19:15:20.040000,,,,False,R50D6,
,True,2024-08-23_847,,,,Detection,AM,,,2024-08-23T19:15:21.040000,0.11839286237955093,,2024-08-23,,,,2024-08-23T19:15:21.040000,,,,False,R50D6,
,True,2024-08-23_848,,,,Detection,AM,,,2024-08-23T19:18:39.980000,0.3468323349952698,,2024-08-23,,,,2024-08-23T19:18:39.980000,,,,False,R50D6,
,True,2024-08-23_849,,,,Detection,AM,,,2024-08-23T19:24:05.990000,0.10173463076353073,,2024-08-23,,,,2024-08-23T19:24:05.990000,,,,False,R50D6,
,True,2024-08-23_850,,,,Detection,AM,,,2024-08-23T19:25:03.900000,0.3513529300689697,,2024-08-23,,,,2024-08-23T19:25:03.900000,,,,False,R50D6,
,True,2024-08-23_851,,,,Detection,AM,,,2024-08-23T19:25:53.020000,0.3456379473209381,,2024-08-23,,,,2024-08-23T19:25:53.020000,,,,False,R50D6,
,True,2024-08-23_852,,,,Detection,AM,,,2024-08-23T19:31:11.800000,0.6007558703422546,,2024-08-23,,,,2024-08-23T19:31:11.800000,,,,False,R50D6,
,True,2024-08-23_853,,,,Detection,AM,,,2024-08-23T19:33:25.010000,0.17380432784557343,,2024-08-23,,,,2024-08-23T19:33:25.010000,,,,False,R50D6,
,True,2024-08-23_854,,,,Detection,AM,,,2024-08-23T19:41:37.980000,0.2024339735507965,,2024-08-23,,,,2024-08-23T19:41:37.980000,,,,False,R50D6,
,True,2024-08-23_855,,,,Detection,AM,,,2024-08-23T19:41:38.990000,0.6275620460510254,,2024-08-23,,,,2024-08-23T19:41:38.990000,,,,False,R50D6,
,True,2024-08-23_856,,,,Detection,AM,,,2024-08-23T19:45:13.450000,0.6947802901268005,,2024-08-23,,,,2024-08-23T19:45:13.450000,,,,False,R50D6,
,True,2024-08-23_857,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T19:45:13.780000,,,,False,R50D6,
,True,2024-08-23_858,,,,Detection,AM,,,2024-08-23T19:45:52.990000,0.2656777501106262,,2024-08-23,,,,2024-08-23T19:45:52.990000,,,,False,R50D6,
,True,2024-08-23_859,,,,Detection,AM,,,2024-08-23T19:46:21.140000,0.135451078414917,,2024-08-23,,,,2024-08-23T19:46:21.140000,,,,False,R50D6,
,True,2024-08-23_860,,,,Detection,AM,,,2024-08-23T19:46:22.150000,0.3065913915634155,,2024-08-23,,,,2024-08-23T19:46:22.150000,,,,False,R50D6,
,True,2024-08-23_861,,,,Detection,AM,,,2024-08-23T19:46:47.350000,0.10224151611328125,,2024-08-23,,,,2024-08-23T19:46:47.350000,,,,False,R50D6,
,True,2024-08-23_862,,,,Detection,AM,,,2024-08-23T19:47:09.840000,0.7257620692253113,,2024-08-23,,,,2024-08-23T19:47:09.840000,,,,False,R50D6,
,True,2024-08-23_863,,,,Detection,AM,,,2024-08-23T19:47:54.930000,0.3708704113960266,,2024-08-23,,,,2024-08-23T19:47:54.930000,,,,False,R50D6,
,True,2024-08-23_864,,,,Detection,AM,,,2024-08-23T19:48:38.010000,0.7187166810035706,,2024-08-23,,,,2024-08-23T19:48:38.010000,,,,False,R50D6,
,True,2024-08-23_865,,,,Detection,AM,,,2024-08-23T19:48:54.640000,0.4349542558193207,,2024-08-23,,,,2024-08-23T19:48:54.640000,,,,False,R50D6,
,True,2024-08-23_866,,,,Detection,AM,,,2024-08-23T19:56:06.990000,0.40822720527648926,,2024-08-23,,,,2024-08-23T19:56:06.990000,,,,False,R50D6,
,True,2024-08-23_867,,,,Detection,AM,,,2024-08-23T19:56:07.990000,0.5120471715927124,,2024-08-23,,,,2024-08-23T19:56:07.990000,,,,False,R50D6,
,True,2024-08-23_868,,,,Detection,AM,,,2024-08-23T19:57:37.170000,0.4793284237384796,,2024-08-23,,,,2024-08-23T19:57:37.170000,,,,False,R50D6,
,True,2024-08-23_869,,,,Detection,AM,,,2024-08-23T20:01:01.540000,0.3892116844654083,,2024-08-23,,,,2024-08-23T20:01:01.540000,,,,False,R50D6,
,True,2024-08-23_870,,,,Detection,AM,,,2024-08-23T20:01:53.740000,0.4336310029029846,,2024-08-23,,,,2024-08-23T20:01:53.740000,,,,False,R50D6,
,True,2024-08-23_871,,,,Detection,AM,,,2024-08-23T20:12:20.990000,0.11562779545783997,,2024-08-23,,,,2024-08-23T20:12:20.990000,,,,False,R50D6,
,True,2024-08-23_872,,,,Detection,AM,,,2024-08-23T20:13:52.990000,0.3324454724788666,,2024-08-23,,,,2024-08-23T20:13:52.990000,,,,False,R50D6,
,True,2024-08-23_873,,,,Detection,AM,,,2024-08-23T20:14:12.800000,0.2875649929046631,,2024-08-23,,,,2024-08-23T20:14:12.800000,,,,False,R50D6,
,True,2024-08-23_874,,,,Detection,AM,,,2024-08-23T20:15:33.860000,0.7743899822235107,,2024-08-23,,,,2024-08-23T20:15:33.860000,,,,False,R50D6,
,True,2024-08-23_875,,,,Detection,AM,,,2024-08-23T20:19:22.160000,0.12696538865566254,,2024-08-23,,,,2024-08-23T20:19:22.160000,,,,False,R50D6,
,True,2024-08-23_876,,,,Detection,AM,,,2024-08-23T20:19:23.180000,0.40959352254867554,,2024-08-23,,,,2024-08-23T20:19:23.180000,,,,False,R50D6,
,True,2024-08-23_877,,,,Detection,AM,,,2024-08-23T20:19:52.830000,0.15352627635002136,,2024-08-23,,,,2024-08-23T20:19:52.830000,,,,False,R50D6,
,True,2024-08-23_878,,,,Detection,AM,,,2024-08-23T20:20:51.990000,0.664659857749939,,2024-08-23,,,,2024-08-23T20:20:51.990000,,,,False,R50D6,
,True,2024-08-23_879,,,,Detection,AM,,,2024-08-23T20:21:06.990000,0.12933120131492615,,2024-08-23,,,,2024-08-23T20:21:06.990000,,,,False,R50D6,
,True,2024-08-23_880,,,,Detection,AM,,,2024-08-23T20:21:07.930000,0.2246290147304535,,2024-08-23,,,,2024-08-23T20:21:07.930000,,,,False,R50D6,
,True,2024-08-23_881,,,,Detection,AM,,,2024-08-23T20:21:38.030000,0.4660032391548157,,2024-08-23,,,,2024-08-23T20:21:38.030000,,,,False,R50D6,
,True,2024-08-23_882,,,,Detection,AM,,,2024-08-23T20:24:50.140000,0.1844867616891861,,2024-08-23,,,,2024-08-23T20:24:50.140000,,,,False,R50D6,
,True,2024-08-23_883,,,,Detection,AM,,,2024-08-23T20:29:36.960000,0.14363950490951538,,2024-08-23,,,,2024-08-23T20:29:36.960000,,,,False,R50D6,
,True,2024-08-23_884,,,,Detection,AM,,,2024-08-23T20:33:38.540000,0.5094017386436462,,2024-08-23,,,,2024-08-23T20:33:38.540000,,,,False,R50D6,
,True,2024-08-23_885,,,,Detection,AM,,,2024-08-23T20:45:49.010000,0.8393110036849976,,2024-08-23,,,,2024-08-23T20:45:49.010000,,,,False,R50D6,
,True,2024-08-23_886,,,,Detection,AM,,,2024-08-23T20:46:51.110000,0.21455909311771393,,2024-08-23,,,,2024-08-23T20:46:51.110000,,,,False,R50D6,
,True,2024-08-23_887,,,,Detection,AM,,,2024-08-23T20:56:58.470000,0.2450399100780487,,2024-08-23,,,,2024-08-23T20:56:58.470000,,,,False,R50D6,
,True,2024-08-23_888,,,,Detection,AM,,,2024-08-23T21:00:04.700000,0.31511151790618896,,2024-08-23,,,,2024-08-23T21:00:04.700000,,,,False,R50D6,
,True,2024-08-23_889,,,,Detection,AM,,,2024-08-23T21:06:23.470000,0.7024356126785278,,2024-08-23,,,,2024-08-23T21:06:23.470000,,,,False,R50D6,
,True,2024-08-23_890,,,,Detection,AM,,,2024-08-23T21:06:50.910000,0.5313906073570251,,2024-08-23,,,,2024-08-23T21:06:50.910000,,,,False,R50D6,
,True,2024-08-23_891,,,,Detection,AM,,,2024-08-23T21:07:51.900000,0.2184126079082489,,2024-08-23,,,,2024-08-23T21:07:51.900000,,,,False,R50D6,
,True,2024-08-23_892,,,,Detection,AM,,,2024-08-23T21:12:27.700000,0.23260115087032318,,2024-08-23,,,,2024-08-23T21:12:27.700000,,,,False,R50D6,
,True,2024-08-23_893,,,,Detection,AM,,,2024-08-23T21:16:02.760000,0.4214388132095337,,2024-08-23,,,,2024-08-23T21:16:02.760000,,,,False,R50D6,
,True,2024-08-23_894,,,,Detection,AM,,,2024-08-23T21:18:08.950000,0.3918200135231018,,2024-08-23,,,,2024-08-23T21:18:08.950000,,,,False,R50D6,
,True,2024-08-23_895,,,,Detection,AM,,,2024-08-23T21:21:21.740000,0.6233915090560913,,2024-08-23,,,,2024-08-23T21:21:21.740000,,,,False,R50D6,
,True,2024-08-23_896,,,,Detection,AM,,,2024-08-23T21:22:05.580000,0.17733989655971527,,2024-08-23,,,,2024-08-23T21:22:05.580000,,,,False,R50D6,
,True,2024-08-23_897,,,,Detection,AM,,,2024-08-23T21:23:50.670000,0.21775223314762115,,2024-08-23,,,,2024-08-23T21:23:50.670000,,,,False,R50D6,
,True,2024-08-23_898,,,,Detection,AM,,,2024-08-23T21:24:16.520000,0.1421179175376892,,2024-08-23,,,,2024-08-23T21:24:16.520000,,,,False,R50D6,
,True,2024-08-23_899,,,,Detection,AM,,,2024-08-23T21:27:05.010000,0.568138837814331,,2024-08-23,,,,2024-08-23T21:27:05.010000,,,,False,R50D6,
,True,2024-08-23_900,,,,Detection,AM,,,2024-08-23T21:29:37.010000,0.8406797051429749,,2024-08-23,,,,2024-08-23T21:29:37.010000,,,,False,R50D6,
,True,2024-08-23_901,,,,Detection,AM,,,2024-08-23T21:29:53.350000,0.3805515766143799,,2024-08-23,,,,2024-08-23T21:29:53.350000,,,,False,R50D6,
,True,2024-08-23_902,,,,Detection,AM,,,2024-08-23T21:36:36.990000,0.4480997323989868,,2024-08-23,,,,2024-08-23T21:36:36.990000,,,,False,R50D6,
,True,2024-08-23_903,,,,Detection,AM,,,2024-08-23T21:37:27.270000,0.2644153833389282,,2024-08-23,,,,2024-08-23T21:37:27.270000,,,,False,R50D6,
,True,2024-08-23_904,,,,Detection,AM,,,2024-08-23T21:37:58.260000,0.47025951743125916,,2024-08-23,,,,2024-08-23T21:37:58.260000,,,,False,R50D6,
,True,2024-08-23_905,,,,Detection,AM,,,2024-08-23T21:38:23.350000,0.11249765008687973,,2024-08-23,,,,2024-08-23T21:38:23.350000,,,,False,R50D6,
,True,2024-08-23_906,,,,Detection,AM,,,2024-08-23T21:46:08.010000,0.870860755443573,,2024-08-23,,,,2024-08-23T21:46:08.010000,,,,False,R50D6,
,True,2024-08-23_907,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T21:46:08.720000,,,,False,R50D6,
,True,2024-08-23_908,,,,Detection,AM,,,2024-08-23T21:46:36.010000,0.7988829612731934,,2024-08-23,,,,2024-08-23T21:46:36.010000,,,,False,R50D6,
,True,2024-08-23_909,,,,Detection,AM,,,2024-08-23T21:48:05.010000,0.8137111663818359,,2024-08-23,,,,2024-08-23T21:48:05.010000,,,,False,R50D6,
,True,2024-08-23_910,,,,Detection,AM,,,2024-08-23T21:50:18.090000,0.16382525861263275,,2024-08-23,,,,2024-08-23T21:50:18.090000,,,,False,R50D6,
,True,2024-08-23_911,,,,Detection,AM,,,2024-08-23T21:51:06.910000,0.30707108974456787,,2024-08-23,,,,2024-08-23T21:51:06.910000,,,,False,R50D6,
,True,2024-08-23_912,,,,Detection,AM,,,2024-08-23T21:54:18.070000,0.14982090890407562,,2024-08-23,,,,2024-08-23T21:54:18.070000,,,,False,R50D6,
,True,2024-08-23_913,,,,Detection,AM,,,2024-08-23T21:56:38.500000,0.2531631290912628,,2024-08-23,,,,2024-08-23T21:56:38.500000,,,,False,R50D6,
,True,2024-08-23_914,,,,Detection,AM,,,2024-08-23T22:00:37.990000,0.2295340895652771,,2024-08-23,,,,2024-08-23T22:00:37.990000,,,,False,R50D6,
,True,2024-08-23_915,,,,Detection,AM,,,2024-08-23T22:01:21.040000,0.4799783229827881,,2024-08-23,,,,2024-08-23T22:01:21.040000,,,,False,R50D6,
,True,2024-08-23_916,,,,Detection,AM,,,2024-08-23T22:02:39.920000,0.2532426416873932,,2024-08-23,,,,2024-08-23T22:02:39.920000,,,,False,R50D6,
,True,2024-08-23_917,,,,Detection,AM,,,2024-08-23T22:07:38.980000,0.16930577158927917,,2024-08-23,,,,2024-08-23T22:07:38.980000,,,,False,R50D6,
,True,2024-08-23_918,,,,Detection,AM,,,2024-08-23T22:07:39.990000,0.5905246138572693,,2024-08-23,,,,2024-08-23T22:07:39.990000,,,,False,R50D6,
,True,2024-08-23_919,,,,Detection,AM,,,2024-08-23T22:10:05.330000,0.4754122793674469,,2024-08-23,,,,2024-08-23T22:10:05.330000,,,,False,R50D6,
,True,2024-08-23_920,,,,Detection,AM,,,2024-08-23T22:12:23.160000,0.19157381355762482,,2024-08-23,,,,2024-08-23T22:12:23.160000,,,,False,R50D6,
,True,2024-08-23_921,,,,Detection,AM,,,2024-08-23T22:14:21.170000,0.2688916325569153,,2024-08-23,,,,2024-08-23T22:14:21.170000,,,,False,R50D6,
,True,2024-08-23_922,,,,Detection,AM,,,2024-08-23T22:16:11.870000,0.5763686299324036,,2024-08-23,,,,2024-08-23T22:16:11.870000,,,,False,R50D6,
,True,2024-08-23_923,,,,Detection,AM,,,2024-08-23T22:21:53.940000,0.2670445740222931,,2024-08-23,,,,2024-08-23T22:21:53.940000,,,,False,R50D6,
,True,2024-08-23_924,,,,Detection,AM,,,2024-08-23T22:23:37.090000,0.4404486119747162,,2024-08-23,,,,2024-08-23T22:23:37.090000,,,,False,R50D6,
,True,2024-08-23_925,,,,Detection,AM,,,2024-08-23T22:24:15.050000,0.1564762443304062,,2024-08-23,,,,2024-08-23T22:24:15.050000,,,,False,R50D6,
,True,2024-08-23_926,,,,Detection,AM,,,2024-08-23T22:26:14.790000,0.10218683630228043,,2024-08-23,,,,2024-08-23T22:26:14.790000,,,,False,R50D6,
,True,2024-08-23_927,,,,Detection,AM,,,2024-08-23T22:26:38.170000,0.14444510638713837,,2024-08-23,,,,2024-08-23T22:26:38.170000,,,,False,R50D6,
,True,2024-08-23_928,,,,Detection,AM,,,2024-08-23T22:32:52.720000,0.26217785477638245,,2024-08-23,,,,2024-08-23T22:32:52.720000,,,,False,R50D6,
,True,2024-08-23_929,,,,Detection,AM,,,2024-08-23T22:33:18,0.2837918996810913,,2024-08-23,,,,2024-08-23T22:33:18,,,,False,R50D6,
,True,2024-08-23_930,,,,Detection,AM,,,2024-08-23T22:33:21.830000,0.11529703438282013,,2024-08-23,,,,2024-08-23T22:33:21.830000,,,,False,R50D6,
,True,2024-08-23_931,,,,Detection,AM,,,2024-08-23T22:33:55.170000,0.29869183897972107,,2024-08-23,,,,2024-08-23T22:33:55.170000,,,,False,R50D6,
,True,2024-08-23_932,,,,Detection,AM,,,2024-08-23T22:34:22.030000,0.18184979259967804,,2024-08-23,,,,2024-08-23T22:34:22.030000,,,,False,R50D6,
,True,2024-08-23_933,,,,Detection,AM,,,2024-08-23T22:34:24.770000,0.16263088583946228,,2024-08-23,,,,2024-08-23T22:34:24.770000,,,,False,R50D6,
,True,2024-08-23_934,,,,Detection,AM,,,2024-08-23T22:38:23.200000,0.4581345319747925,,2024-08-23,,,,2024-08-23T22:38:23.200000,,,,False,R50D6,
,True,2024-08-23_935,,,,Detection,AM,,,2024-08-23T22:38:49.070000,0.14725226163864136,,2024-08-23,,,,2024-08-23T22:38:49.070000,,,,False,R50D6,
,True,2024-08-23_936,,,,Detection,AM,,,2024-08-23T22:39:21.160000,0.5508372783660889,,2024-08-23,,,,2024-08-23T22:39:21.160000,,,,False,R50D6,
,True,2024-08-23_937,,,,Detection,AM,,,2024-08-23T22:40:10.190000,0.1957637220621109,,2024-08-23,,,,2024-08-23T22:40:10.190000,,,,False,R50D6,
,True,2024-08-23_938,,,,Detection,AM,,,2024-08-23T22:41:37.010000,0.6670948266983032,,2024-08-23,,,,2024-08-23T22:41:37.010000,,,,False,R50D6,
,True,2024-08-23_939,,,,Detection,AM,,,2024-08-23T22:41:56.710000,0.12567855417728424,,2024-08-23,,,,2024-08-23T22:41:56.710000,,,,False,R50D6,
,True,2024-08-23_940,,,,Detection,AM,,,2024-08-23T22:45:09.910000,0.15120601654052734,,2024-08-23,,,,2024-08-23T22:45:09.910000,,,,False,R50D6,
,True,2024-08-23_941,,,,Detection,AM,,,2024-08-23T22:45:10.880000,0.15156708657741547,,2024-08-23,,,,2024-08-23T22:45:10.880000,,,,False,R50D6,
,True,2024-08-23_942,,,,Detection,AM,,,2024-08-23T22:46:19.360000,0.8562247157096863,,2024-08-23,,,,2024-08-23T22:46:19.360000,,,,False,R50D6,
,True,2024-08-23_943,,,,Detection,AM,,,2024-08-23T22:48:54.330000,0.17467007040977478,,2024-08-23,,,,2024-08-23T22:48:54.330000,,,,False,R50D6,
,True,2024-08-23_944,,,,Detection,AM,,,2024-08-23T22:55:23.650000,0.25183773040771484,,2024-08-23,,,,2024-08-23T22:55:23.650000,,,,False,R50D6,
,True,2024-08-23_945,,,,Detection,AM,,,2024-08-23T22:58:36.010000,0.6499329805374146,,2024-08-23,,,,2024-08-23T22:58:36.010000,,,,False,R50D6,
,True,2024-08-23_946,,,,Detection,AM,,,2024-08-23T22:59:18.650000,0.2845267653465271,,2024-08-23,,,,2024-08-23T22:59:18.650000,,,,False,R50D6,
,True,2024-08-23_947,,,,Detection,AM,,,2024-08-23T22:59:47.230000,0.19249510765075684,,2024-08-23,,,,2024-08-23T22:59:47.230000,,,,False,R50D6,
,True,2024-08-23_948,,,,Detection,AM,,,2024-08-23T23:01:54.040000,0.6151244044303894,,2024-08-23,,,,2024-08-23T23:01:54.040000,,,,False,R50D6,
,True,2024-08-23_949,,,,Detection,AM,,,2024-08-23T23:05:51.150000,0.6106723546981812,,2024-08-23,,,,2024-08-23T23:05:51.150000,,,,False,R50D6,
,True,2024-08-23_950,,,,Detection,AM,,,2024-08-23T23:08:25.070000,0.4410650432109833,,2024-08-23,,,,2024-08-23T23:08:25.070000,,,,False,R50D6,
,True,2024-08-23_951,,,,Detection,AM,,,2024-08-23T23:09:11.320000,0.44052448868751526,,2024-08-23,,,,2024-08-23T23:09:11.320000,,,,False,R50D6,
,True,2024-08-23_952,,,,Detection,AM,,,2024-08-23T23:10:57.230000,0.16573072969913483,,2024-08-23,,,,2024-08-23T23:10:57.230000,,,,False,R50D6,
,True,2024-08-23_953,,,,Detection,AM,,,2024-08-23T23:11:05.020000,0.3039454519748688,,2024-08-23,,,,2024-08-23T23:11:05.020000,,,,False,R50D6,
,True,2024-08-23_954,,,,Detection,AM,,,2024-08-23T23:11:43.590000,0.40442678332328796,,2024-08-23,,,,2024-08-23T23:11:43.590000,,,,False,R50D6,
,True,2024-08-23_955,,,,Detection,AM,,,2024-08-23T23:14:51.010000,0.12953825294971466,,2024-08-23,,,,2024-08-23T23:14:51.010000,,,,False,R50D6,
,True,2024-08-23_956,,,,Detection,AM,,,2024-08-23T23:15:24.010000,0.18557263910770416,,2024-08-23,,,,2024-08-23T23:15:24.010000,,,,False,R50D6,
,True,2024-08-23_957,,,,Detection,AM,,,2024-08-23T23:16:21.610000,0.5472081899642944,,2024-08-23,,,,2024-08-23T23:16:21.610000,,,,False,R50D6,
,True,2024-08-23_958,,,,Detection,AM,,,2024-08-23T23:18:05,0.11916548013687134,,2024-08-23,,,,2024-08-23T23:18:05,,,,False,R50D6,
,True,2024-08-23_959,,,,Detection,AM,,,2024-08-23T23:18:05.980000,0.42572206258773804,,2024-08-23,,,,2024-08-23T23:18:05.980000,,,,False,R50D6,
,True,2024-08-23_960,,,,Detection,AM,,,2024-08-23T23:18:18.930000,0.45895490050315857,,2024-08-23,,,,2024-08-23T23:18:18.930000,,,,False,R50D6,
,True,2024-08-23_961,,,,Detection,AM,,,2024-08-23T23:19:39.980000,0.7689546942710876,,2024-08-23,,,,2024-08-23T23:19:39.980000,,,,False,R50D6,
,True,2024-08-23_962,,,,Detection,AM,,,2024-08-23T23:22:08.060000,0.253923237323761,,2024-08-23,,,,2024-08-23T23:22:08.060000,,,,False,R50D6,
,True,2024-08-23_963,,,,Detection,AM,,,2024-08-23T23:22:39.070000,0.15025898814201355,,2024-08-23,,,,2024-08-23T23:22:39.070000,,,,False,R50D6,
,True,2024-08-23_964,,,,Detection,AM,,,2024-08-23T23:23:22.950000,0.13120895624160767,,2024-08-23,,,,2024-08-23T23:23:22.950000,,,,False,R50D6,
,True,2024-08-23_965,,,,Detection,AM,,,2024-08-23T23:28:49.120000,0.2929222881793976,,2024-08-23,,,,2024-08-23T23:28:49.120000,,,,False,R50D6,
,True,2024-08-23_966,,,,Detection,AM,,,2024-08-23T23:28:50.060000,0.11941693723201752,,2024-08-23,,,,2024-08-23T23:28:50.060000,,,,False,R50D6,
,True,2024-08-23_967,,,,Detection,AM,,,2024-08-23T23:30:36.990000,0.39620375633239746,,2024-08-23,,,,2024-08-23T23:30:36.990000,,,,False,R50D6,
,True,2024-08-23_968,,,,Detection,AM,,,2024-08-23T23:31:12.390000,0.11445637047290802,,2024-08-23,,,,2024-08-23T23:31:12.390000,,,,False,R50D6,
