unique_id,p_error,network,s_confidence,p_predicted,p_detected,s_predicted,code,lat,plot_path,epi_distance,mag_type,provider,p_confidence,detected,catalogued,s_error,long,date,time,s_detected,mag,event_id,depth
2024-07-03_49,,AM,,,2024-07-03T01:24:52.980000,,R50D6,,,,,Detection,0.19961749017238617,True,False,,,2024-07-03,2024-07-03T01:24:52.980000,,,,
2024-07-03_50,,AM,,,2024-07-03T01:24:53.920000,,R50D6,,,,,Detection,0.17266058921813965,True,False,,,2024-07-03,2024-07-03T01:24:53.920000,,,,
2024-07-03_51,,AM,,,2024-07-03T01:35:50.210000,,R50D6,,,,,Detection,0.34208419919013977,True,False,,,2024-07-03,2024-07-03T01:35:50.210000,,,,
2024-07-03_52,,AM,,,2024-07-03T01:37:37.970000,,R50D6,,,,,Detection,0.3108820617198944,True,False,,,2024-07-03,2024-07-03T01:37:37.970000,,,,
2024-07-03_53,,AM,,,2024-07-03T01:38:30.620000,,R50D6,,,,,Detection,0.4783860743045807,True,False,,,2024-07-03,2024-07-03T01:38:30.620000,,,,
2024-07-03_54,,AM,,,2024-07-03T01:41:56.960000,,R50D6,,,,,Detection,0.8707907795906067,True,False,,,2024-07-03,2024-07-03T01:41:56.960000,,,,
2024-07-03_55,,AM,,,2024-07-03T01:42:11.020000,,R50D6,,,,,Detection,0.7289101481437683,True,False,,,2024-07-03,2024-07-03T01:42:11.020000,,,,
2024-07-03_56,,AM,,,2024-07-03T01:43:28.370000,,R50D6,,,,,Detection,0.3898162841796875,True,False,,,2024-07-03,2024-07-03T01:43:28.370000,,,,
2024-07-03_57,,AM,,,2024-07-03T01:50:53.690000,,R50D6,,,,,Detection,0.17800182104110718,True,False,,,2024-07-03,2024-07-03T01:50:53.690000,,,,
2024-07-03_58,,AM,,,2024-07-03T01:53:23.150000,,R50D6,,,,,Detection,0.6864093542098999,True,False,,,2024-07-03,2024-07-03T01:53:23.150000,,,,
2024-07-03_59,,AM,,,2024-07-03T01:55:46.970000,,R50D6,,,,,Detection,0.5355789661407471,True,False,,,2024-07-03,2024-07-03T01:55:46.970000,,,,
2024-07-03_60,,AM,,,2024-07-03T01:56:39.050000,,R50D6,,,,,Detection,0.272832989692688,True,False,,,2024-07-03,2024-07-03T01:56:39.050000,,,,
2024-07-03_61,,AM,,,2024-07-03T02:06:17.650000,,R50D6,,,,,Detection,0.10441265255212784,True,False,,,2024-07-03,2024-07-03T02:06:17.650000,,,,
2024-07-03_62,,AM,,,2024-07-03T02:06:24.990000,,R50D6,,,,,Detection,0.13562718033790588,True,False,,,2024-07-03,2024-07-03T02:06:24.990000,,,,
2024-07-03_63,,AM,,,2024-07-03T02:10:07.030000,,R50D6,,,,,Detection,0.46232378482818604,True,False,,,2024-07-03,2024-07-03T02:10:07.030000,,,,
2024-07-03_64,,AM,,,2024-07-03T02:11:23.060000,,R50D6,,,,,Detection,0.7785760164260864,True,False,,,2024-07-03,2024-07-03T02:11:23.060000,,,,
2024-07-03_65,,AM,,,2024-07-03T02:13:18.260000,,R50D6,,,,,Detection,0.6970714330673218,True,False,,,2024-07-03,2024-07-03T02:13:18.260000,,,,
2024-07-03_66,,AM,,,2024-07-03T02:13:49.040000,,R50D6,,,,,Detection,0.22154450416564941,True,False,,,2024-07-03,2024-07-03T02:13:49.040000,,,,
2024-07-03_67,,AM,,,2024-07-03T02:16:54.140000,,R50D6,,,,,Detection,0.7251164317131042,True,False,,,2024-07-03,2024-07-03T02:16:54.140000,,,,
2024-07-03_68,,AM,,,2024-07-03T02:17:23.080000,,R50D6,,,,,Detection,0.6308197379112244,True,False,,,2024-07-03,2024-07-03T02:17:23.080000,,,,
2024-07-03_69,,AM,,,2024-07-03T02:24:30.620000,,R50D6,,,,,Detection,0.23088179528713226,True,False,,,2024-07-03,2024-07-03T02:24:30.620000,,,,
2024-07-03_70,,AM,,,2024-07-03T02:32:40.970000,,R50D6,,,,,Detection,0.11968594789505005,True,False,,,2024-07-03,2024-07-03T02:32:40.970000,,,,
2024-07-03_71,,AM,,,2024-07-03T02:38:23.960000,,R50D6,,,,,Detection,0.46734535694122314,True,False,,,2024-07-03,2024-07-03T02:38:23.960000,,,,
2024-07-03_72,,AM,,,2024-07-03T02:40:07.030000,,R50D6,,,,,Detection,0.4972687065601349,True,False,,,2024-07-03,2024-07-03T02:40:07.030000,,,,
2024-07-03_73,,AM,,,2024-07-03T02:43:08.780000,,R50D6,,,,,Detection,0.7888810634613037,True,False,,,2024-07-03,2024-07-03T02:43:08.780000,,,,
2024-07-03_74,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-03,2024-07-03T02:43:09.390000,,,,
2024-07-03_75,,AM,,,2024-07-03T02:49:07.020000,,R50D6,,,,,Detection,0.4938000440597534,True,False,,,2024-07-03,2024-07-03T02:49:07.020000,,,,
2024-07-03_76,,AM,,,2024-07-03T02:56:23.670000,,R50D6,,,,,Detection,0.15901872515678406,True,False,,,2024-07-03,2024-07-03T02:56:23.670000,,,,
2024-07-03_77,,AM,,,2024-07-03T03:01:38.570000,,R50D6,,,,,Detection,0.4026598334312439,True,False,,,2024-07-03,2024-07-03T03:01:38.570000,,,,
2024-07-03_78,,AM,,,2024-07-03T03:01:51.120000,,R50D6,,,,,Detection,0.15116529166698456,True,False,,,2024-07-03,2024-07-03T03:01:51.120000,,,,
2024-07-03_79,,AM,,,2024-07-03T03:02:23.970000,,R50D6,,,,,Detection,0.2469422072172165,True,False,,,2024-07-03,2024-07-03T03:02:23.970000,,,,
2024-07-03_80,,AM,,,2024-07-03T03:02:24.960000,,R50D6,,,,,Detection,0.10103347152471542,True,False,,,2024-07-03,2024-07-03T03:02:24.960000,,,,
2024-07-03_81,,AM,,,2024-07-03T03:03:06.010000,,R50D6,,,,,Detection,0.5275236964225769,True,False,,,2024-07-03,2024-07-03T03:03:06.010000,,,,
2024-07-03_82,,AM,,,2024-07-03T03:03:34.880000,,R50D6,,,,,Detection,0.11407792568206787,True,False,,,2024-07-03,2024-07-03T03:03:34.880000,,,,
2024-07-03_83,,AM,,,2024-07-03T03:06:06.850000,,R50D6,,,,,Detection,0.23365965485572815,True,False,,,2024-07-03,2024-07-03T03:06:06.850000,,,,
2024-07-03_84,,AM,,,2024-07-03T03:06:24.500000,,R50D6,,,,,Detection,0.13859520852565765,True,False,,,2024-07-03,2024-07-03T03:06:24.500000,,,,
2024-07-03_85,,AM,,,2024-07-03T03:12:36.010000,,R50D6,,,,,Detection,0.7531179189682007,True,False,,,2024-07-03,2024-07-03T03:12:36.010000,,,,
2024-07-03_86,,AM,,,2024-07-03T03:12:54.780000,,R50D6,,,,,Detection,0.3382849097251892,True,False,,,2024-07-03,2024-07-03T03:12:54.780000,,,,
2024-07-03_87,,AM,,,2024-07-03T03:15:08.960000,,R50D6,,,,,Detection,0.4256078004837036,True,False,,,2024-07-03,2024-07-03T03:15:08.960000,,,,
2024-07-03_88,,AM,,,2024-07-03T03:15:54.010000,,R50D6,,,,,Detection,0.22477103769779205,True,False,,,2024-07-03,2024-07-03T03:15:54.010000,,,,
2024-07-03_89,,AM,,,2024-07-03T03:16:26.610000,,R50D6,,,,,Detection,0.19925709068775177,True,False,,,2024-07-03,2024-07-03T03:16:26.610000,,,,
2024-07-03_90,,AM,,,2024-07-03T03:17:20,,R50D6,,,,,Detection,0.14172948896884918,True,False,,,2024-07-03,2024-07-03T03:17:20,,,,
2024-07-03_91,,AM,,,2024-07-03T03:17:21.050000,,R50D6,,,,,Detection,0.30046406388282776,True,False,,,2024-07-03,2024-07-03T03:17:21.050000,,,,
2024-07-03_92,,AM,,,2024-07-03T03:24:38.640000,,R50D6,,,,,Detection,0.14657634496688843,True,False,,,2024-07-03,2024-07-03T03:24:38.640000,,,,
2024-07-03_93,,AM,,,2024-07-03T03:31:54.090000,,R50D6,,,,,Detection,0.10759029537439346,True,False,,,2024-07-03,2024-07-03T03:31:54.090000,,,,
2024-07-03_94,,AM,,,2024-07-03T03:34:38.020000,,R50D6,,,,,Detection,0.23492136597633362,True,False,,,2024-07-03,2024-07-03T03:34:38.020000,,,,
2024-07-03_95,,AM,,,2024-07-03T03:39:05,,R50D6,,,,,Detection,0.25497889518737793,True,False,,,2024-07-03,2024-07-03T03:39:05,,,,
2024-07-03_96,,AM,,,2024-07-03T03:39:11.050000,,R50D6,,,,,Detection,0.17733587324619293,True,False,,,2024-07-03,2024-07-03T03:39:11.050000,,,,
2024-07-03_97,,AM,,,2024-07-03T03:41:51.850000,,R50D6,,,,,Detection,0.6424556374549866,True,False,,,2024-07-03,2024-07-03T03:41:51.850000,,,,
2024-07-03_98,,AM,,,2024-07-03T03:42:21.980000,,R50D6,,,,,Detection,0.14343410730361938,True,False,,,2024-07-03,2024-07-03T03:42:21.980000,,,,
2024-07-03_99,,AM,,,2024-07-03T03:46:35.970000,,R50D6,,,,,Detection,0.1577458530664444,True,False,,,2024-07-03,2024-07-03T03:46:35.970000,,,,
2024-07-03_100,,AM,,,2024-07-03T03:46:43.480000,,R50D6,,,,,Detection,0.44652119278907776,True,False,,,2024-07-03,2024-07-03T03:46:43.480000,,,,
2024-07-03_101,,AM,,,2024-07-03T03:50:21.780000,,R50D6,,,,,Detection,0.28693947196006775,True,False,,,2024-07-03,2024-07-03T03:50:21.780000,,,,
2024-07-03_102,,AM,,,2024-07-03T03:57:21.940000,,R50D6,,,,,Detection,0.24932542443275452,True,False,,,2024-07-03,2024-07-03T03:57:21.940000,,,,
2024-07-03_103,,AM,,,2024-07-03T03:59:08,,R50D6,,,,,Detection,0.886010468006134,True,False,,,2024-07-03,2024-07-03T03:59:08,,,,
2024-07-03_104,,AM,,,2024-07-03T04:01:24.090000,,R50D6,,,,,Detection,0.695625901222229,True,False,,,2024-07-03,2024-07-03T04:01:24.090000,,,,
2024-07-03_105,,AM,,,2024-07-03T04:01:51.230000,,R50D6,,,,,Detection,0.10813484340906143,True,False,,,2024-07-03,2024-07-03T04:01:51.230000,,,,
2024-07-03_106,,AM,,,2024-07-03T04:04:27.470000,,R50D6,,,,,Detection,0.45656242966651917,True,False,,,2024-07-03,2024-07-03T04:04:27.470000,,,,
2024-07-03_107,,AM,,,2024-07-03T04:06:05.990000,,R50D6,,,,,Detection,0.25656408071517944,True,False,,,2024-07-03,2024-07-03T04:06:05.990000,,,,
2024-07-03_108,,AM,,,2024-07-03T04:06:06.960000,,R50D6,,,,,Detection,0.1850220263004303,True,False,,,2024-07-03,2024-07-03T04:06:06.960000,,,,
2024-07-03_109,,AM,,,2024-07-03T04:11:08.270000,,R50D6,,,,,Detection,0.30323338508605957,True,False,,,2024-07-03,2024-07-03T04:11:08.270000,,,,
2024-07-03_110,,AM,,,2024-07-03T04:16:21.010000,,R50D6,,,,,Detection,0.47493037581443787,True,False,,,2024-07-03,2024-07-03T04:16:21.010000,,,,
2024-07-03_111,,AM,,,2024-07-03T04:16:21.980000,,R50D6,,,,,Detection,0.11820260435342789,True,False,,,2024-07-03,2024-07-03T04:16:21.980000,,,,
2024-07-03_112,,AM,,,2024-07-03T04:16:50.880000,,R50D6,,,,,Detection,0.17094960808753967,True,False,,,2024-07-03,2024-07-03T04:16:50.880000,,,,
2024-07-03_113,,AM,,,2024-07-03T04:17:15.980000,,R50D6,,,,,Detection,0.670376718044281,True,False,,,2024-07-03,2024-07-03T04:17:15.980000,,,,
2024-07-03_114,,AM,,,2024-07-03T04:17:36,,R50D6,,,,,Detection,0.62492835521698,True,False,,,2024-07-03,2024-07-03T04:17:36,,,,
2024-07-03_115,,AM,,,2024-07-03T04:17:36.970000,,R50D6,,,,,Detection,0.2049672156572342,True,False,,,2024-07-03,2024-07-03T04:17:36.970000,,,,
2024-07-03_116,,AM,,,2024-07-03T04:24:18.700000,,R50D6,,,,,Detection,0.1625063121318817,True,False,,,2024-07-03,2024-07-03T04:24:18.700000,,,,
2024-07-03_117,,AM,,,2024-07-03T04:34:53.140000,,R50D6,,,,,Detection,0.1644761860370636,True,False,,,2024-07-03,2024-07-03T04:34:53.140000,,,,
2024-07-03_118,,AM,,,2024-07-03T04:36:43.900000,,R50D6,,,,,Detection,0.6696539521217346,True,False,,,2024-07-03,2024-07-03T04:36:43.900000,,,,
2024-07-03_119,,AM,,,2024-07-03T04:42:08.990000,,R50D6,,,,,Detection,0.5003977417945862,True,False,,,2024-07-03,2024-07-03T04:42:08.990000,,,,
2024-07-03_120,,AM,,,2024-07-03T04:46:06.010000,,R50D6,,,,,Detection,0.794435441493988,True,False,,,2024-07-03,2024-07-03T04:46:06.010000,,,,
2024-07-03_121,,AM,,,2024-07-03T04:46:38.270000,,R50D6,,,,,Detection,0.11014048755168915,True,False,,,2024-07-03,2024-07-03T04:46:38.270000,,,,
2024-07-03_122,,AM,,,2024-07-03T04:50:23.070000,,R50D6,,,,,Detection,0.6905580759048462,True,False,,,2024-07-03,2024-07-03T04:50:23.070000,,,,
2024-07-03_123,,AM,,,2024-07-03T04:50:24.020000,,R50D6,,,,,Detection,0.16783727705478668,True,False,,,2024-07-03,2024-07-03T04:50:24.020000,,,,
2024-07-03_124,,AM,,,2024-07-03T04:55:43.260000,,R50D6,,,,,Detection,0.7281829714775085,True,False,,,2024-07-03,2024-07-03T04:55:43.260000,,,,
2024-07-03_125,,AM,,,2024-07-03T04:57:48.460000,,R50D6,,,,,Detection,0.4128260016441345,True,False,,,2024-07-03,2024-07-03T04:57:48.460000,,,,
2024-07-03_126,,AM,,,2024-07-03T05:03:40,,R50D6,,,,,Detection,0.8679659366607666,True,False,,,2024-07-03,2024-07-03T05:03:40,,,,
2024-07-03_127,,AM,,,2024-07-03T05:08:19.290000,,R50D6,,,,,Detection,0.330950528383255,True,False,,,2024-07-03,2024-07-03T05:08:19.290000,,,,
2024-07-03_128,,AM,,,2024-07-03T05:09:07.090000,,R50D6,,,,,Detection,0.5540102124214172,True,False,,,2024-07-03,2024-07-03T05:09:07.090000,,,,
2024-07-03_129,,AM,,,2024-07-03T05:09:37.140000,,R50D6,,,,,Detection,0.12427748739719391,True,False,,,2024-07-03,2024-07-03T05:09:37.140000,,,,
2024-07-03_130,,AM,,,2024-07-03T05:10:32.440000,,R50D6,,,,,Detection,0.14208254218101501,True,False,,,2024-07-03,2024-07-03T05:10:32.440000,,,,
2024-07-03_131,,AM,,,2024-07-03T05:11:39.940000,,R50D6,,,,,Detection,0.8461074829101562,True,False,,,2024-07-03,2024-07-03T05:11:39.940000,,,,
2024-07-03_132,,AM,,,2024-07-03T05:12:05.040000,,R50D6,,,,,Detection,0.5657598376274109,True,False,,,2024-07-03,2024-07-03T05:12:05.040000,,,,
2024-07-03_133,,AM,,,2024-07-03T05:17:01.470000,,R50D6,,,,,Detection,0.3105171024799347,True,False,,,2024-07-03,2024-07-03T05:17:01.470000,,,,
2024-07-03_134,,AM,,,2024-07-03T05:18:22.910000,,R50D6,,,,,Detection,0.13079041242599487,True,False,,,2024-07-03,2024-07-03T05:18:22.910000,,,,
2024-07-03_135,,AM,,,2024-07-03T05:18:23.950000,,R50D6,,,,,Detection,0.31788378953933716,True,False,,,2024-07-03,2024-07-03T05:18:23.950000,,,,
2024-07-03_136,,AM,,,2024-07-03T05:20:19.870000,,R50D6,,,,,Detection,0.38684582710266113,True,False,,,2024-07-03,2024-07-03T05:20:19.870000,,,,
2024-07-03_137,,AM,,,2024-07-03T05:20:20.850000,,R50D6,,,,,Detection,0.1022786945104599,True,False,,,2024-07-03,2024-07-03T05:20:20.850000,,,,
2024-07-03_138,,AM,,,2024-07-03T05:24:46.400000,,R50D6,,,,,Detection,0.501341700553894,True,False,,,2024-07-03,2024-07-03T05:24:46.400000,,,,
2024-07-03_139,,AM,,,2024-07-03T05:29:49.520000,,R50D6,,,,,Detection,0.1778479814529419,True,False,,,2024-07-03,2024-07-03T05:29:49.520000,,,,
2024-07-03_140,,AM,,,2024-07-03T05:34:02.800000,,R50D6,,,,,Detection,0.832840621471405,True,False,,,2024-07-03,2024-07-03T05:34:02.800000,,,,
2024-07-03_141,,AM,,,2024-07-03T05:34:28.050000,,R50D6,,,,,Detection,0.2978382408618927,True,False,,,2024-07-03,2024-07-03T05:34:28.050000,,,,
2024-07-03_142,,AM,,,2024-07-03T05:35:14.970000,,R50D6,,,,,Detection,0.7223315238952637,True,False,,,2024-07-03,2024-07-03T05:35:14.970000,,,,
2024-07-03_143,,AM,,,2024-07-03T05:41:50.970000,,R50D6,,,,,Detection,0.2068626880645752,True,False,,,2024-07-03,2024-07-03T05:41:50.970000,,,,
2024-07-03_144,,AM,,,2024-07-03T05:43:10.020000,,R50D6,,,,,Detection,0.3116700351238251,True,False,,,2024-07-03,2024-07-03T05:43:10.020000,,,,
2024-07-03_145,,AM,,,2024-07-03T05:44:26.980000,,R50D6,,,,,Detection,0.2567283809185028,True,False,,,2024-07-03,2024-07-03T05:44:26.980000,,,,
2024-07-03_146,,AM,,,2024-07-03T05:44:35,,R50D6,,,,,Detection,0.4505336284637451,True,False,,,2024-07-03,2024-07-03T05:44:35,,,,
2024-07-03_147,,AM,,,2024-07-03T05:44:35.980000,,R50D6,,,,,Detection,0.1604468673467636,True,False,,,2024-07-03,2024-07-03T05:44:35.980000,,,,
2024-07-03_148,,AM,,,2024-07-03T05:44:36.990000,,R50D6,,,,,Detection,0.12414102256298065,True,False,,,2024-07-03,2024-07-03T05:44:36.990000,,,,
2024-07-03_149,,AM,,,2024-07-03T05:45:34.020000,,R50D6,,,,,Detection,0.5802168250083923,True,False,,,2024-07-03,2024-07-03T05:45:34.020000,,,,
2024-07-03_150,,AM,,,2024-07-03T05:51:48.640000,,R50D6,,,,,Detection,0.3686943054199219,True,False,,,2024-07-03,2024-07-03T05:51:48.640000,,,,
2024-07-03_151,,AM,,,2024-07-03T05:53:19.490000,,R50D6,,,,,Detection,0.4809413552284241,True,False,,,2024-07-03,2024-07-03T05:53:19.490000,,,,
2024-07-03_152,,AM,,,2024-07-03T05:53:33.680000,,R50D6,,,,,Detection,0.2211952805519104,True,False,,,2024-07-03,2024-07-03T05:53:33.680000,,,,
2024-07-03_153,,AM,,,2024-07-03T05:54:16.320000,,R50D6,,,,,Detection,0.7496341466903687,True,False,,,2024-07-03,2024-07-03T05:54:16.320000,,,,
2024-07-03_154,,AM,,,2024-07-03T05:56:46.330000,,R50D6,,,,,Detection,0.38913634419441223,True,False,,,2024-07-03,2024-07-03T05:56:46.330000,,,,
2024-07-03_155,,AM,,,2024-07-03T05:58:09.970000,,R50D6,,,,,Detection,0.10018489509820938,True,False,,,2024-07-03,2024-07-03T05:58:09.970000,,,,
2024-07-03_156,,AM,,,2024-07-03T05:58:10.930000,,R50D6,,,,,Detection,0.35176801681518555,True,False,,,2024-07-03,2024-07-03T05:58:10.930000,,,,
2024-07-03_157,,AM,,,2024-07-03T06:00:06.560000,,R50D6,,,,,Detection,0.2424989491701126,True,False,,,2024-07-03,2024-07-03T06:00:06.560000,,,,
2024-07-03_158,,AM,,,2024-07-03T06:02:50.020000,,R50D6,,,,,Detection,0.6914353370666504,True,False,,,2024-07-03,2024-07-03T06:02:50.020000,,,,
2024-07-03_159,,AM,,,2024-07-03T06:06:12.230000,,R50D6,,,,,Detection,0.6443621516227722,True,False,,,2024-07-03,2024-07-03T06:06:12.230000,,,,
2024-07-03_160,,AM,,,2024-07-03T06:07:29.680000,,R50D6,,,,,Detection,0.7877748608589172,True,False,,,2024-07-03,2024-07-03T06:07:29.680000,,,,
2024-07-03_161,,AM,,,2024-07-03T06:08:06,,R50D6,,,,,Detection,0.2825610637664795,True,False,,,2024-07-03,2024-07-03T06:08:06,,,,
2024-07-03_162,,AM,,,2024-07-03T06:11:36,,R50D6,,,,,Detection,0.7424149513244629,True,False,,,2024-07-03,2024-07-03T06:11:36,,,,
2024-07-03_163,,AM,,,2024-07-03T06:15:35.010000,,R50D6,,,,,Detection,0.8171847462654114,True,False,,,2024-07-03,2024-07-03T06:15:35.010000,,,,
2024-07-03_164,,AM,,,2024-07-03T06:18:46.970000,,R50D6,,,,,Detection,0.1694013476371765,True,False,,,2024-07-03,2024-07-03T06:18:46.970000,,,,
2024-07-03_165,,AM,,,2024-07-03T06:21:37.920000,,R50D6,,,,,Detection,0.11191841959953308,True,False,,,2024-07-03,2024-07-03T06:21:37.920000,,,,
2024-07-03_166,,AM,,,2024-07-03T06:21:58.360000,,R50D6,,,,,Detection,0.20191173255443573,True,False,,,2024-07-03,2024-07-03T06:21:58.360000,,,,
2024-07-03_167,,AM,,,2024-07-03T06:22:52.020000,,R50D6,,,,,Detection,0.1268353909254074,True,False,,,2024-07-03,2024-07-03T06:22:52.020000,,,,
2024-07-03_168,,AM,,,2024-07-03T06:26:52.020000,,R50D6,,,,,Detection,0.5999332070350647,True,False,,,2024-07-03,2024-07-03T06:26:52.020000,,,,
2024-07-03_169,,AM,,,2024-07-03T06:27:44.290000,,R50D6,,,,,Detection,0.6887973546981812,True,False,,,2024-07-03,2024-07-03T06:27:44.290000,,,,
2024-07-03_170,,AM,,,2024-07-03T06:32:10.870000,,R50D6,,,,,Detection,0.14786753058433533,True,False,,,2024-07-03,2024-07-03T06:32:10.870000,,,,
2024-07-03_171,,AM,,,2024-07-03T06:35:10.960000,,R50D6,,,,,Detection,0.3791847229003906,True,False,,,2024-07-03,2024-07-03T06:35:10.960000,,,,
2024-07-03_172,,AM,,,2024-07-03T06:40:15.810000,,R50D6,,,,,Detection,0.248459592461586,True,False,,,2024-07-03,2024-07-03T06:40:15.810000,,,,
2024-07-03_173,,AM,,,2024-07-03T06:41:30.490000,,R50D6,,,,,Detection,0.11118625849485397,True,False,,,2024-07-03,2024-07-03T06:41:30.490000,,,,
2024-07-03_174,,AM,,,2024-07-03T06:43:05,,R50D6,,,,,Detection,0.6728377938270569,True,False,,,2024-07-03,2024-07-03T06:43:05,,,,
2024-07-03_175,,AM,,,2024-07-03T06:43:31.320000,,R50D6,,,,,Detection,0.3170709013938904,True,False,,,2024-07-03,2024-07-03T06:43:31.320000,,,,
2024-07-03_176,,AM,,,2024-07-03T06:47:25.170000,,R50D6,,,,,Detection,0.21062840521335602,True,False,,,2024-07-03,2024-07-03T06:47:25.170000,,,,
2024-07-03_177,,AM,,,2024-07-03T06:50:08.780000,,R50D6,,,,,Detection,0.27916789054870605,True,False,,,2024-07-03,2024-07-03T06:50:08.780000,,,,
2024-07-03_178,,AM,,,2024-07-03T06:59:44.240000,,R50D6,,,,,Detection,0.44670161604881287,True,False,,,2024-07-03,2024-07-03T06:59:44.240000,,,,
2024-07-03_179,,AM,,,2024-07-03T07:01:57.260000,,R50D6,,,,,Detection,0.7709006667137146,True,False,,,2024-07-03,2024-07-03T07:01:57.260000,,,,
2024-07-03_180,,AM,,,2024-07-03T07:09:05.970000,,R50D6,,,,,Detection,0.21884948015213013,True,False,,,2024-07-03,2024-07-03T07:09:05.970000,,,,
2024-07-03_181,,AM,,,2024-07-03T07:13:00.560000,,R50D6,,,,,Detection,0.6133692264556885,True,False,,,2024-07-03,2024-07-03T07:13:00.560000,,,,
2024-07-03_182,,AM,,,2024-07-03T07:24:00.290000,,R50D6,,,,,Detection,0.19582927227020264,True,False,,,2024-07-03,2024-07-03T07:24:00.290000,,,,
2024-07-03_183,,AM,,,2024-07-03T07:26:27.210000,,R50D6,,,,,Detection,0.1277320832014084,True,False,,,2024-07-03,2024-07-03T07:26:27.210000,,,,
2024-07-03_184,,AM,,,2024-07-03T07:26:28.150000,,R50D6,,,,,Detection,0.13491670787334442,True,False,,,2024-07-03,2024-07-03T07:26:28.150000,,,,
2024-07-03_185,,AM,,,2024-07-03T07:27:35,,R50D6,,,,,Detection,0.14090201258659363,True,False,,,2024-07-03,2024-07-03T07:27:35,,,,
2024-07-03_186,,AM,,,2024-07-03T07:29:08.990000,,R50D6,,,,,Detection,0.6866527795791626,True,False,,,2024-07-03,2024-07-03T07:29:08.990000,,,,
2024-07-03_187,,AM,,,2024-07-03T07:29:10,,R50D6,,,,,Detection,0.2291974425315857,True,False,,,2024-07-03,2024-07-03T07:29:10,,,,
2024-07-03_188,,AM,,,2024-07-03T07:32:19.100000,,R50D6,,,,,Detection,0.18771865963935852,True,False,,,2024-07-03,2024-07-03T07:32:19.100000,,,,
2024-07-03_189,,AM,,,2024-07-03T07:32:50.890000,,R50D6,,,,,Detection,0.1411791443824768,True,False,,,2024-07-03,2024-07-03T07:32:50.890000,,,,
2024-07-03_190,,AM,,,2024-07-03T07:41:05.970000,,R50D6,,,,,Detection,0.6464693546295166,True,False,,,2024-07-03,2024-07-03T07:41:05.970000,,,,
2024-07-03_191,,AM,,,2024-07-03T07:41:43.010000,,R50D6,,,,,Detection,0.5128872990608215,True,False,,,2024-07-03,2024-07-03T07:41:43.010000,,,,
2024-07-03_192,,AM,,,2024-07-03T07:41:52.280000,,R50D6,,,,,Detection,0.4895651042461395,True,False,,,2024-07-03,2024-07-03T07:41:52.280000,,,,
2024-07-03_193,,AM,,,2024-07-03T07:46:36.980000,,R50D6,,,,,Detection,0.18409782648086548,True,False,,,2024-07-03,2024-07-03T07:46:36.980000,,,,
2024-07-03_194,,AM,,,2024-07-03T07:46:37.970000,,R50D6,,,,,Detection,0.19445516169071198,True,False,,,2024-07-03,2024-07-03T07:46:37.970000,,,,
2024-07-03_195,,AM,,,2024-07-03T07:46:40.960000,,R50D6,,,,,Detection,0.11946934461593628,True,False,,,2024-07-03,2024-07-03T07:46:40.960000,,,,
2024-07-03_196,,AM,,,2024-07-03T07:47:12.020000,,R50D6,,,,,Detection,0.15495967864990234,True,False,,,2024-07-03,2024-07-03T07:47:12.020000,,,,
2024-07-03_197,,AM,,,2024-07-03T07:49:02.030000,,R50D6,,,,,Detection,0.21642035245895386,True,False,,,2024-07-03,2024-07-03T07:49:02.030000,,,,
2024-07-03_198,,AM,,,2024-07-03T07:49:42.820000,,R50D6,,,,,Detection,0.20570175349712372,True,False,,,2024-07-03,2024-07-03T07:49:42.820000,,,,
2024-07-03_199,,AM,,,2024-07-03T07:49:48.910000,,R50D6,,,,,Detection,0.39238241314888,True,False,,,2024-07-03,2024-07-03T07:49:48.910000,,,,
2024-07-03_200,,AM,,,2024-07-03T07:59:35.010000,,R50D6,,,,,Detection,0.8167568445205688,True,False,,,2024-07-03,2024-07-03T07:59:35.010000,,,,
2024-07-03_201,,AM,,,2024-07-03T08:00:15.980000,,R50D6,,,,,Detection,0.10481258481740952,True,False,,,2024-07-03,2024-07-03T08:00:15.980000,,,,
2024-07-03_202,,AM,,,2024-07-03T08:03:36.960000,,R50D6,,,,,Detection,0.23520492017269135,True,False,,,2024-07-03,2024-07-03T08:03:36.960000,,,,
2024-07-03_203,,AM,,,2024-07-03T08:03:38.980000,,R50D6,,,,,Detection,0.1064629852771759,True,False,,,2024-07-03,2024-07-03T08:03:38.980000,,,,
2024-07-03_204,,AM,,,2024-07-03T08:03:39.940000,,R50D6,,,,,Detection,0.23202835023403168,True,False,,,2024-07-03,2024-07-03T08:03:39.940000,,,,
